EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Kampen skole;Stavanger;52;49;48;;
Kristen friskole AS;Stavanger;47;47;48;;
Kvaleberg skole;Stavanger;57;53;55;;
Kvernevik skole;Stavanger;54;49;52;;
Lassa skole;Stavanger;56;54;56;;
Madlamark skole;Stavanger;52;51;51;;
Madlavoll skole;Stavanger;51;47;48;;
Mosterøy skole;Stavanger;53;49;52;;
Norlights montessoriskole Stavanger AS;Stavanger;*;*;*;;
Nylund skole;Stavanger;50;49;47;;
Roaldsøy skole;Stavanger;55;54;51;;
Sjernarøy oppvekstsenter Avdeling skule;Stavanger;*;*;*;;
Skeie skole;Stavanger;50;47;48;;
Stavanger Kristne grunnskole;Stavanger;*;*;*;;
Steinerskolen Stavanger grunnskole;Stavanger;46;45;40;;
Storhaug skole;Stavanger;50;48;49;;
Sunde skole;Stavanger;53;51;52;;
Tasta skole;Stavanger;51;47;49;;
Teinå skole;Stavanger;54;52;53;;
Tjensvoll skole;Stavanger;53;52;53;;
Vardenes skole;Stavanger;50;49;48;;
Vassøy skole;Stavanger;*;*;*;;
Vaulen skole;Stavanger;51;49;50;;
Vikevåg skule;Stavanger;51;46;48;;
Våland skole;Stavanger;53;54;50;;
Fjelltun skole;Strand;51;47;49;;
Kfskolen - Jørpeland;Strand;44;49;50;;
Nordre Strand skole;Strand;44;47;49;;
Tau skole;Strand;49;46;46;;
Tryggheim Strand AS;Strand;49;52;45;;
Erfjord skule avd skule;Suldal;47;45;49;;
Jelsa oppvekstsenter avd skule;Suldal;*;*;*;;
Marvik skule avd skule;Suldal;*;*;*;;
Nesflaten oppvekstsenter Avd skule;Suldal;*;*;*;;
Sand skule avd skule;Suldal;56;51;52;;
Vinjar skule avd skule;Suldal;54;50;49;;
Bryne skule;Time;52;49;49;;
Frøyland skule;Time;54;54;53;;
Hognestad skule;Time;*;*;*;;
Jærtun Lutherske friskule;Time;41;49;49;;
Lye skule;Time;50;46;48;;
Rosseland skule;Time;53;51;49;;
Undheim skule;Time;*;*;*;;
Frakkagjerd barneskole;Tysvær;46;43;47;;
Førland skule;Tysvær;*;47;45;;
Førre skole;Tysvær;50;48;49;;
Grinde skule;Tysvær;46;*;*;;
Nedstrand barne- og ungdomsskule;Tysvær;*;*;*;;
Straumen skule;Tysvær;*;*;*;;
Tysværvåg barne- og ungdomsskule;Tysvær;54;49;49;;
Utsira skole;Utsira;*;*;*;;
Imsland skule;Vindafjord;*;*;*;;
Sandeid oppvekstsenter;Vindafjord;43;44;50;;
Skjold skule;Vindafjord;46;50;46;;
Vats skule;Vindafjord;49;51;50;;
Vik oppvekstsenter;Vindafjord;*;*;*;;
Vikedal skule;Vindafjord;*;*;*;;
Vågen oppvekstsenter;Vindafjord;44;49;49;;
Ølen skule;Vindafjord;44;39;42;;
Herre skole;Bamble;*;*;*;;
Langesund barneskole;Bamble;54;48;49;;
Rugtvedt skole;Bamble;*;52;50;;
Rønholt skole;Bamble;49;*;*;;
Stathelle barneskole;Bamble;49;47;46;;
Drangedal 10-Årige skole;Drangedal;*;*;55;;
Kroken skole;Drangedal;*;*;*;;
Tørdal skule;Drangedal;*;*;*;;
Gimle skule;Fyresdal;45;47;45;;
Hjartdal montessoriskule Sti;Hjartdal;44;47;46;;
Sauland skule;Hjartdal;*;*;*;;
Stiftinga Tuddal montessoriskule;Hjartdal;*;*;*;;
Helle skole;Kragerø;48;48;50;;
Kragerø skole;Kragerø;48;48;48;;
Kragerøskjærgården montessoriskole;Kragerø;*;*;*;;
Levangsheia oppvekstsenter Avd skole;Kragerø;*;*;*;;
Sannidal skole;Kragerø;52;46;49;;
Kviteseid skule;Kviteseid;49;46;48;;
Bø skule;Midt-Telemark;*;49;54;;
Folkestad skule;Midt-Telemark;43;*;*;;
Gvarv skole;Midt-Telemark;*;*;*;;
Sauar friskole;Midt-Telemark;*;*;*;;
Kyrkjebygda oppvekstsenter Avdeling skule;Nissedal;*;*;*;;
Tveit skule / Nissedal ungdomsskule;Nissedal;*;*;*;;
Helgen montessoriskole;Nome;*;*;*;;
Holla 10-Årige skole;Nome;*;*;44;;
Lunde 10-Årige skole;Nome;*;*;*;;
Gransherad skole;Notodden;*;*;*;;
Heddal barneskole;Notodden;48;49;46;;
Hjuksebø montessoriskole SA;Notodden;*;*;*;;
Høgås skole;Notodden;56;58;57;;
Lisleherad montessoriskole SA;Notodden;*;*;*;;
Sætre skole;Notodden;47;43;47;;
Tinnesmoen skole;Notodden;*;*;*;;
Tveiten skole;Notodden;51;47;53;;
Bergsbygda montessoriskole;Porsgrunn;*;*;*;;
Borge skole;Porsgrunn;53;49;50;;
Brattås skole;Porsgrunn;49;46;47;;
Brevik oppvekstsenter avd skole;Porsgrunn;49;48;48;;
Grønli skole;Porsgrunn;55;52;51;;
Heistadskolene avd Barn;Porsgrunn;52;51;50;;
Klevstrand skole;Porsgrunn;*;*;*;;
Langangen skole;Porsgrunn;*;*;*;;
Myrene skole;Porsgrunn;50;50;48;;
Sandøya montessoriskole;Porsgrunn;*;*;*;;
Stiftelsen International School Telemark;Porsgrunn;56;46;47;;
Stridsklev skole;Porsgrunn;51;49;50;;
Tveten skole;Porsgrunn;51;49;46;;
Vestsiden skole;Porsgrunn;53;49;49;;
Flatdal oppvekstsenter skole 1-7;Seljord;*;*;47;;
Seljord barne- og ungdomsskule skole 1-10;Seljord;*;*;44;;
Midtbygda skole;Siljan;45;45;45;;
Bratsbergkleiva skole;Skien;55;50;52;;
Buer skole;Skien;53;48;50;;
Bølehøgda skole;Skien;52;51;50;;
Enggrav skole og barnehage Avd skole;Skien;;;;;
Gjerpen barneskole;Skien;52;48;49;;
Kilebygda montessoriskole SA;Skien;*;*;*;;
Kjørbekkhøgda skole;Skien;54;51;51;;
Klyve skole;Skien;52;47;48;;
Kollmyr skole;Skien;56;53;54;;
Lunde barneskole;Skien;54;50;49;;
Moflata skole;Skien;49;50;53;;
Oasen skole Grenland AS;Skien;*;*;*;;
Skauen Kristelige skole;Skien;46;54;51;;
Skotfoss oppvekstsenter avd skole;Skien;52;*;*;;
Stigeråsen skole;Skien;50;45;43;;
Venstøp skole;Skien;51;52;56;;
Åfoss skole;Skien;52;51;50;;
Atrå barne- og ungdomsskole;Tinn;*;*;*;;
Rjukan barneskole;Tinn;*;*;44;;
Tinn montessoriskole SA;Tinn;*;*;*;;
Høydalsmo skule;Tokke;*;*;*;;
Tokke skule;Tokke;*;*;*;;
Edland skule avd skule;Vinje;*;*;*;;
Rauland skule avd skule;Vinje;47;51;55;;
Øyfjell oppvekstsenter avd skule;Vinje;*;*;*;;
Åmot skule avd skule;Vinje;43;41;42;;
Laksvatn oppvekstsenter avd skole;Balsfjord;*;*;*;;
Malangen skole;Balsfjord;50;45;48;;
Nordkjosbotn skole;Balsfjord;*;*;*;;
Storsteinnes skole;Balsfjord;50;50;47;;
Setermoen skole;Bardu;49;45;45;;
Grov skole;Dielddanuorri - Tjeldsund;*;*;*;;
Kongsvik skole;Dielddanuorri - Tjeldsund;;;*;;
Ramsund skole;Dielddanuorri - Tjeldsund;*;*;*;;
Sandstrand Montessoriforening;Dielddanuorri - Tjeldsund;*;*;*;;
Skånland skole;Dielddanuorri - Tjeldsund;43;41;40;;
Elvetun skole;Dyrøy;*;*;*;;
Indre Kåfjord barne- og ungdomsskole;Gáivuotna - Kåfjord - Kaivuono;*;*;*;;
Manndalen skole;Gáivuotna - Kåfjord - Kaivuono;47;45;46;;
Olderdalen skole;Gáivuotna - Kåfjord - Kaivuono;*;*;*;;
Gratangsbotn skole;Gratangen - Rivtták;*;*;*;;
Montessoriskolen Morgan AS;Gratangen - Rivtták;*;*;*;;
Bergseng skole;Harstad - Hárstták;52;49;47;;
Harstad montessoriskole SA;Harstad - Hárstták;*;*;*;;
Harstad skole 1 - 7 skole;Harstad - Hárstták;48;47;46;;
Kanebogen skole;Harstad - Hárstták;51;48;50;;
Kila skole;Harstad - Hárstták;51;52;48;;
Medkila skole;Harstad - Hárstták;48;54;52;;
Seljestad barneskole;Harstad - Hárstták;49;47;49;;
Sørvik skole;Harstad - Hárstták;*;*;*;;
Øyriket oppvekstsenter avd skole;Harstad - Hárstták;*;*;*;;
Andørja montessoriskole;Ibestad;*;*;*;;
Ibestad skole;Ibestad;*;*;*;;
Hansnes barne- og ungdomsskole;Karlsøy;*;*;*;;
Vannvåg oppvekstsenter avd skole;Karlsøy;*;*;*;;
Borkenes skole;Kvæfjord;50;47;48;;
Kvænangen barne- og ungdomsskole;Kvænangen;*;*;*;;
Lavangen skole;Loabák - Lavangen;50;40;43;;
Eidebakken skole;Lyngen;*;*;*;;
Lyngsdalen oppvekstsenter Avdeling skole;Lyngen;*;*;*;;
Bjørkeng oppvekstsenter avd skole;Målselv;*;*;*;;
Fagerlidal skole;Målselv;55;49;51;;
Karlstad oppvekstsenter avd skole;Målselv;*;*;*;;
Mellembygd Kultur og oppvekstsenter avd skole;Målselv;*;*;*;;
Olsborg skole;Målselv;49;48;50;;
Sameskolen i Troms;Målselv;*;*;*;;
Øvergård montessoriskole;Målselv;*;*;*;;
Moan skole;Nordreisa - Ráisa - Raisi;*;*;*;;
Reisa montessoriskole;Nordreisa - Ráisa - Raisi;*;*;*;;
Rotsundelv skole;Nordreisa - Ráisa - Raisi;*;*;*;;
Straumfjordnes skole;Nordreisa - Ráisa - Raisi;*;*;*;;
Salangen kommune Salangen skole;Salangen;49;48;47;;
Berg montessoriskole;Senja;*;*;*;;
Botnhamn skole grunnskole 1.-10.;Senja;*;*;*;;
Finnsnes barneskole;Senja;52;48;48;;
Gibostad barne- og ungdomsskole;Senja;46;50;45;;
Husøy skole;Senja;*;*;*;;
Kårvik skole;Senja;*;*;*;;
Medby skole;Senja;*;*;*;;
Rossfjord barne- og ungdomsskole;Senja;*;*;*;;
Senja montessoriskole;Senja;*;*;*;;
Senjahopen skole;Senja;*;*;*;;
Silsand barneskole;Senja;49;45;48;;
Stonglandet skole;Senja;*;*;*;;
Trollvik skole;Senja;51;50;51;;
Vikstranda skole;Senja;*;*;*;;
Skjervøy barneskole;Skjervøy;*;*;*;;
Årviksand skole;Skjervøy;*;*;*;;
Hatteng skole;Storfjord - Omasvuotna - Omasvuono;;;*;;
Skibotn skole;Storfjord - Omasvuotna - Omasvuono;*;*;*;;
Longyearbyen skole grunnskole;Svalbard;45;45;45;;
Sørreisa barneskole;Sørreisa;48;48;46;;
Bjerkaker skole;Tromsø;51;48;47;;
Borgtun skole;Tromsø;53;49;47;;
Ekrehagen skole Adventistsamfunnets Grunnskoler;Tromsø;*;*;*;;
Ersfjordbotn skole;Tromsø;*;*;*;;
Fagereng skole;Tromsø;52;52;53;;
Gyllenborg skole;Tromsø;54;49;52;;
Hamna skole;Tromsø;49;48;48;;
Hillesøyskolen Brensholmen skole;Tromsø;*;*;*;;
Kaldfjord skole;Tromsø;52;48;49;;
Krokelvdalen skole;Tromsø;48;46;44;;
Lakselvbukt skole;Tromsø;*;*;*;;
Lunheim skole;Tromsø;51;48;48;;
Mortensnes skole;Tromsø;49;46;46;;
Prestvannet skole;Tromsø;52;51;49;;
Ramfjord skole;Tromsø;52;50;53;;
Reinen skole;Tromsø;48;47;45;;
Sandnessund skole;Tromsø;48;50;48;;
Selnes skole;Tromsø;51;48;48;;
Skittenelv skole;Tromsø;*;*;*;;
Skjelnan skole;Tromsø;49;46;47;;
Slettaelva skole;Tromsø;57;52;49;;
Solneset skole;Tromsø;48;49;46;;
Stakkevollan skole;Tromsø;50;46;49;;
Steinerskolen i Tromsø Sti;Tromsø;*;*;*;;
Stiftelsen Tromsø International School;Tromsø;54;42;49;;
Storelva skole;Tromsø;52;51;52;;
Straumsbukta skole;Tromsø;*;*;*;;
Tromsdalen skole;Tromsø;49;49;48;;
Trondjord skole;Tromsø;*;*;*;;
Vikran skole;Tromsø;*;*;*;;
Workinnmarka skole;Tromsø;51;57;54;;
Lauvsnes skole;Flatanger;*;*;*;;
Frosta skole;Frosta;47;49;48;;
Dyrøy oppvekstsenter avd skole;Frøya;*;*;*;;
Mausund oppvekstsenter avd skole;Frøya;*;*;*;;
Nabeita skole;Frøya;51;46;52;;
Nordskag oppvekstsenter avd skole;Frøya;*;*;*;;
Sistranda barneskole;Frøya;52;50;50;;
Grong barne- og ungdomsskole;Grong;*;*;*;;
Harran oppvekstsenter Avdeling skole;Grong;*;*;*;;
Halsa barne- og ungdomsskole;Heim;45;49;46;;
Sodin skole;Heim;51;49;47;;
Svanem skole;Heim;*;*;*;;
Ven skole;Heim;*;*;*;;
Vinjeøra skole;Heim;*;*;*;;
Barman oppvekstsenter avd skole;Hitra;*;*;*;;
Fillan skole;Hitra;*;43;43;;
Knarrlagsund oppvekstsenter avd skole;Hitra;*;*;*;;
Strand oppvekstsenter avd skole;Hitra;47;47;49;;
Holtålen kommune Haltdalen oppvekstsenter avd skole;Holtålen;*;*;*;;
Holtålen kommune Hov skole;Holtålen;*;*;*;;
Høylandet barne- og ungdomsskole;Høylandet;50;48;49;;
Oppvekstsenter Vest skole;Inderøy;48;51;*;;
Røra skole;Inderøy;*;*;49;;
Sakshaug skole;Inderøy;53;55;50;;
Sandvollan skole;Inderøy;*;*;*;;
Skarnsundet montessoriskole SA;Inderøy;*;*;*;;
Mælan skole;Indre Fosen;*;*;*;;
Skaugdalen montessoriskole SA;Indre Fosen;*;*;*;;
Stadsbygd skole;Indre Fosen;*;44;44;;
Testmann Minne skole;Indre Fosen;51;51;46;;
Vanvikan skole;Indre Fosen;52;52;49;;
Åsly skole;Indre Fosen;47;42;46;;
Leka barne- og ungdomsskole;Leka;*;*;*;;
Ekne barneskole;Levanger - Levangke;*;*;*;;
Frol barneskole;Levanger - Levangke;50;48;47;;
Halsan barneskole;Levanger - Levangke;53;53;51;;
Markabygda montessoriskole SA;Levanger - Levangke;*;*;*;;
Nesheim skole;Levanger - Levangke;49;48;51;;
Skogn barne- og ungdomsskole;Levanger - Levangke;45;49;44;;
Vårtun Kristne oppvekstsenter SA;Levanger - Levangke;*;*;*;;
Ytterøy barne- og ungdomsskole;Levanger - Levangke;*;*;*;;
Åsen barne- og ungdomsskole;Levanger - Levangke;44;41;46;;
Lierne kommune - Stortangen skole;Lierne;*;*;*;;
Lierne kommune - Sørli skole;Lierne;*;*;*;;
Hommelvik skole;Malvik;49;50;49;;
Saksvik skole;Malvik;53;52;54;;
Sveberg skole;Malvik;54;55;58;;
Vikhammer skole;Malvik;53;52;54;;
Brekkåsen skole;Melhus;49;47;46;;
Eid skole;Melhus;45;43;45;;
Flå skole;Melhus;48;47;46;;
Gimse skole;Melhus;53;48;49;;
Gåsbakken skole;Melhus;*;*;*;;
Hovin skole;Melhus;44;45;48;;
Høyeggen skole;Melhus;52;53;53;;
Lundamo skole;Melhus;50;48;48;;
Rosmælen skole;Melhus;*;*;*;;
Meråker skole;Meråker;50;42;46;;
Budal Oppvekstområde avd skole;Midtre Gauldal;*;*;*;;
Singsaas Oppvekstområde avd skole;Midtre Gauldal;*;*;*;;
Soknedal skole;Midtre Gauldal;43;41;42;;
Støren barneskole;Midtre Gauldal;*;*;*;;
Bangsund skole;Namsos - Nåavmesjenjaelmie;46;50;41;;
Bjørkly skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Høknes barneskole;Namsos - Nåavmesjenjaelmie;49;45;46;;
Jøa barne- og ungdomsskole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Namdalseid skole;Namsos - Nåavmesjenjaelmie;52;43;44;;
Namsos barneskole;Namsos - Nåavmesjenjaelmie;56;53;53;;
Otterøy oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Statland skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Sørenget oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Vestbyen skole;Namsos - Nåavmesjenjaelmie;52;46;53;;
Namsskogan skole;Namsskogan;*;*;*;;
Austafjord skole;Nærøysund;*;*;*;;
Foldereid oppvekstsenter avd skole;Nærøysund;*;*;*;;
Gravvik oppvekstsenter avd skole;Nærøysund;*;*;*;;
Kolvereid skole;Nærøysund;51;50;50;;
Nærøysundet skole;Nærøysund;52;51;51;;
Rørvik skole;Nærøysund;46;44;44;;
Val Skoler AS avd Vgs;Nærøysund;*;*;*;;
Aune barneskole;Oppdal;50;49;50;;
Drivdalen skole;Oppdal;*;*;*;;
Midtbygda skole;Oppdal;51;48;*;;
Vollan skole;Oppdal;*;*;*;;
Evjen skole;Orkland;54;53;52;;
Gjølme skole;Orkland;55;49;48;;
Grøtte skole;Orkland;52;53;51;;
Lensvik skole;Orkland;50;45;50;;
Lysheim skole;Orkland;*;*;*;;
Løkken Verk montessoriskole SA;Orkland;47;42;42;;
Meldal barne- og ungdomsskole;Orkland;45;48;47;;
Orkanger barneskole;Orkland;54;50;53;;
Aa skole;Orkland;*;*;*;;
Årlivoll skole;Orkland;45;45;44;;
Strand barne- og ungdomsskole;Osen;*;*;*;;
Hunn skole;Overhalla;*;*;*;;
Overhalla barne- og ungdomsskole;Overhalla;*;*;*;;
Overhalla montessoriskole SA;Overhalla;*;*;*;;
Rennebu barne- og ungdomsskole;Rennebu;*;*;*;;
Voll skole AS;Rennebu;*;*;*;;
Rindal skole;Rindal;47;43;46;;
Brekken skole;Røros - Rosse;*;*;*;;
Glåmos skole;Røros - Rosse;*;*;*;;
Røros skole;Røros - Rosse;53;51;54;;
Røyrvik oppvekstsenter Avdeling skole;Raarvihke - Røyrvik;*;*;*;;
Bell skole;Selbu;*;46;*;;
Selbustrand skole;Selbu;*;47;*;;
Buvik skole;Skaun;46;48;46;;
Børsa skole;Skaun;48;47;46;;
Venn oppvekstsenter avd skole;Skaun;*;*;*;;
Viggja oppvekstsenter Avdeling skole;Skaun;*;*;*;;
Snåsa montessoriskole SA;Snåase - Snåsa;*;*;*;;
Snåsa skole;Snåase - Snåsa;*;*;*;;
Beitstad skole;Steinkjer;47;45;47;;
Binde skole;Steinkjer;*;*;*;;
Byafossen skole;Steinkjer;52;50;52;;
Egge barneskole;Steinkjer;51;52;58;;
Folla skole;Steinkjer;*;*;*;;
Henning skole;Steinkjer;45;57;48;;
Kvam skole;Steinkjer;*;*;*;;
Lø skole;Steinkjer;55;55;54;;
Malm skole;Steinkjer;49;46;50;;
Mære skole;Steinkjer;49;48;48;;
Ogndal skole;Steinkjer;*;*;*;;
Steinkjer montessoriskole;Steinkjer;47;43;43;;
Steinkjer skole;Steinkjer;50;49;49;;
Elvran skole;Stjørdal;*;*;*;;
Fagerhaug International School AS;Stjørdal;*;*;*;;
Fagerhaug Kristne skole SA;Stjørdal;*;*;*;;
Forradal oppvekstsenter skole;Stjørdal;*;*;*;;
Fosslia skole;Stjørdal;51;48;47;;
Halsen barneskole;Stjørdal;49;47;48;;
Haraldreina skole;Stjørdal;54;50;49;;
Hegra barneskole;Stjørdal;48;46;46;;
Kvislabakken skole;Stjørdal;47;50;48;;
Lånke skole;Stjørdal;48;48;48;;
Skatval skole;Stjørdal;46;47;50;;
Skjelstadmark oppvekstsenter skole;Stjørdal;49;44;52;;
Adventkirken skole Nidelven;Trondheim - Tråante;*;*;*;;
Berg skole;Trondheim - Tråante;54;55;52;;
Birralee International School Trondheim AS avd skole;Trondheim - Tråante;61;49;54;;
Bispehaugen skole;Trondheim - Tråante;53;51;50;;
Bratsberg skole;Trondheim - Tråante;*;*;*;;
Breidablikk skole;Trondheim - Tråante;48;46;46;;
Brundalen skole;Trondheim - Tråante;48;49;49;;
Byåsen skole;Trondheim - Tråante;49;49;50;;
Charlottenlund barneskole;Trondheim - Tråante;51;51;52;;
Dalgård skole og ressurssenter;Trondheim - Tråante;49;50;50;;
Eberg skole;Trondheim - Tråante;52;53;51;;
Flatåsen skole;Trondheim - Tråante;48;48;46;;
Hallset skole;Trondheim - Tråante;52;49;47;;
Hansbakken skole;Trondheim - Tråante;52;48;51;;
Heimdal Friskole, Kristen grunnskole Heimdal;Trondheim - Tråante;*;*;*;;
Huseby barneskole - Ac Møller tegnspråksenter;Trondheim - Tråante;51;46;46;;
Hårstad skole;Trondheim - Tråante;49;46;47;;
Ila skole;Trondheim - Tråante;54;57;52;;
Kattem skole;Trondheim - Tråante;49;48;47;;
Lade skole;Trondheim - Tråante;51;49;48;;
Lilleby skole;Trondheim - Tråante;54;51;55;;
Nardo skole;Trondheim - Tråante;53;54;53;;
Nidarvoll skole;Trondheim - Tråante;52;50;48;;
Nyborg skole;Trondheim - Tråante;50;48;50;;
Nypvang skole;Trondheim - Tråante;*;43;47;;
Okstad skole;Trondheim - Tråante;48;48;50;;
Ranheim skole;Trondheim - Tråante;48;50;51;;
Romolslia skole;Trondheim - Tråante;52;48;45;;
Rosten skole;Trondheim - Tråante;47;44;42;;
Rye skole;Trondheim - Tråante;47;*;*;;
Singsaker skole;Trondheim - Tråante;52;54;51;;
Sjetne skole;Trondheim - Tråante;47;48;44;;
Solbakken skole;Trondheim - Tråante;47;47;43;;
Spongdal skole;Trondheim - Tråante;44;39;44;;
Stabbursmoen skole;Trondheim - Tråante;49;47;53;;
Stavset skole;Trondheim - Tråante;47;47;49;;
Steindal skole;Trondheim - Tråante;49;45;45;;
Steinerskolen i Trondheim grunnskole;Trondheim - Tråante;45;46;46;;
Stiftelsen steinerskolen Rotvoll;Trondheim - Tråante;43;47;44;;
Stiftelsen Trondheim International School;Trondheim - Tråante;56;48;49;;
Stiftelsen Trondheim Kristne Grunnskole, tomasskolen;Trondheim - Tråante;*;*;*;;
Strindheim skole;Trondheim - Tråante;52;53;50;;
Sørborgen skole;Trondheim - Tråante;54;49;51;;
Tanem skole;Trondheim - Tråante;48;52;51;;
Tonstad skole;Trondheim - Tråante;53;48;51;;
Trondheim Montessori;Trondheim - Tråante;*;*;*;;
Utleira skole;Trondheim - Tråante;48;48;46;;
Vikåsen skole;Trondheim - Tråante;48;49;50;;
Åsheim barneskole;Trondheim - Tråante;53;50;52;;
Åsvang skole;Trondheim - Tråante;52;54;53;;
Åsveien skole og ressurssenter;Trondheim - Tråante;47;52;50;;
Tydal barne- og ungdomsskole;Tydal;*;*;*;;
Helgådal Montessori SA;Verdal;*;*;*;;
Leksdal skole;Verdal;*;*;*;;
Stiklestad skole;Verdal;49;50;*;;
Verdalsøra barneskole;Verdal;45;46;46;;
Vinne skole;Verdal;46;46;46;;
Vuku barne- og ungdomsskole;Verdal;*;*;45;;
Ørmelen skole;Verdal;52;50;51;;
Botngård barneskole;Ørland;55;55;53;;
Brekstad barneskole;Ørland;*;*;*;;
Fagerenget montessoriskole SA;Ørland;*;*;*;;
Opphaug skole;Ørland;50;47;46;;
Vallersund oppvekstsenter;Ørland;*;*;*;;
Brandsfjord barne- og ungdomsskole;Åfjord;*;*;*;;
Stokksund grunnskole og Sfo;Åfjord;*;*;*;;
Åset skole;Åfjord;42;44;47;;
Brattås skole;Færder;47;46;43;;
Føynland skole;Færder;48;52;50;;
Labakken skole;Færder;47;46;47;;
Lindhøy skole;Færder;53;50;47;;
Oserød skole;Færder;51;50;49;;
Steinerskolen i Vestfold;Færder;42;48;41;;
Teie skole;Færder;50;51;49;;
Torød skole;Færder;45;45;47;;
Botne skole;Holmestrand;45;47;53;;
Ekeberg skole;Holmestrand;52;48;46;;
Galleberg skole;Holmestrand;48;46;43;;
Hof skole;Holmestrand;52;46;46;;
Holmestrand Internasjonale montessoriskole Sti;Holmestrand;51;45;45;;
Kjeldås skole;Holmestrand;50;49;49;;
Kleiverud skole;Holmestrand;55;50;48;;
Klokkerjordet skole;Holmestrand;50;49;50;;
Selvik skole;Holmestrand;49;55;62;;
Fagerheim skole;Horten;61;57;62;;
Granly skole;Horten;50;48;46;;
Horten montessoriskole SA;Horten;*;*;*;;
Lillås skole;Horten;51;51;52;;
Lysheim skole;Horten;*;*;*;;
Nordskogen skole;Horten;55;49;49;;
Sentrum skole;Horten;49;45;45;;
Åsgården skole;Horten;*;*;*;;
Berg skole;Larvik;52;55;56;;
Fagerli skole;Larvik;50;47;49;;
Frøy skole;Larvik;;;;;
Hedrum barneskole;Larvik;52;49;49;;
Hvarnes skole;Larvik;*;*;*;;
Jordet skole;Larvik;50;50;51;;
Kongshaugen Kristne grunnskole;Larvik;*;*;*;;
Kvelde skole;Larvik;46;46;47;;
Langestrand skole;Larvik;*;*;*;;
Lardal skole;Larvik;48;45;47;;
Mesterfjellet skole;Larvik;52;44;44;;
Sky skole;Larvik;54;49;48;;
Stavern skole;Larvik;51;52;50;;
Tjodalyng skole;Larvik;51;51;53;;
Valby skole;Larvik;51;50;51;;
Østre Halsen skole;Larvik;49;52;47;;
Andebu skole;Sandefjord;53;47;48;;
Bokemoa skole;Sandefjord;52;54;54;;
Byskolen;Sandefjord;52;47;48;;
Fevang skole;Sandefjord;55;50;54;;
Framnes skole;Sandefjord;49;50;50;;
Gokstad skole;Sandefjord;50;47;48;;
Haukerød skole;Sandefjord;53;46;47;;
Helgerød skole;Sandefjord;52;55;57;;
Høyjord skole;Sandefjord;48;51;56;;
Kodal skole;Sandefjord;47;46;48;;
Krokemoa skole;Sandefjord;54;51;50;;
Melsom skole;Sandefjord;53;50;50;;
Moe skole;Sandefjord;*;*;*;;
Mokollen skole;Sandefjord;*;*;*;;
Mosserød skole;Sandefjord;51;48;47;;
Ormestad skole;Sandefjord;52;50;43;;
Sande skole;Sandefjord;47;49;47;;
Signo Grunn- og videregående skole AS;Sandefjord;;;;;
Skagerak International School Sti;Sandefjord;57;47;48;;
Store Bergan skole;Sandefjord;53;49;53;;
Unneberg skole;Sandefjord;49;45;51;;
Vennerød skole;Sandefjord;51;54;50;;
Vesterøy skole;Sandefjord;54;52;53;;
Virik skole;Sandefjord;54;52;51;;
Barkåker skole;Tønsberg;49;46;46;;
Bjerkely skole;Tønsberg;*;50;*;;
Byskogen Kombinerte skole;Tønsberg;50;51;46;;
Eik skole;Tønsberg;51;52;51;;
Elihu Kristne grunnskole;Tønsberg;48;48;45;;
Granly skole;Tønsberg;47;52;41;;
Husvik skole;Tønsberg;54;55;55;;
Kirkevoll skole;Tønsberg;47;50;52;;
Presterød skole;Tønsberg;46;44;46;;
Ramnes skole;Tønsberg;50;48;50;;
Ringshaug skole;Tønsberg;55;52;50;;
Røråstoppen skole;Tønsberg;52;46;49;;
Sandeåsen skole;Tønsberg;53;51;51;;
Sem skole;Tønsberg;51;47;46;;
Skagerak International School, Tønsberg AS;Tønsberg;*;*;*;;
Solerød skole;Tønsberg;52;49;53;;
Træleborg skole;Tønsberg;52;47;46;;
Tønsberg Montessori skole Sti;Tønsberg;*;*;*;;
Vear skole;Tønsberg;51;48;50;;
Volden skole;Tønsberg;54;51;46;;
Alversund skule;Alver;50;47;46;;
Austebygd skule;Alver;*;*;*;;
Eikanger skule;Alver;55;53;54;;
Grasdal skule;Alver;51;51;49;;
Hordabø skule;Alver;51;45;53;;
Kløvheim skule;Alver;*;*;*;;
Knarvik barneskule;Alver;46;42;44;;
Leiknes skule;Alver;52;47;48;;
Lindås barneskule;Alver;46;41;48;;
Manger skule;Alver;49;46;49;;
Myking skule;Alver;*;*;*;;
Nordhordland Kristne grunnskole;Alver;*;*;*;;
Ostereidet barneskule;Alver;50;50;50;;
Rossland skule;Alver;45;44;46;;
Sagstad skule;Alver;47;47;47;;
Seim skule;Alver;52;48;50;;
Skodvin montessoriskule;Alver;*;*;*;;
Sæbø skule;Alver;49;45;51;;
Vestbygd skule;Alver;49;47;48;;
Askvoll skule;Askvoll;*;*;54;;
Atløy skule;Askvoll;*;*;*;;
Gjelsvik skule;Askvoll;*;*;*;;
Holmedal montessoriskule;Askvoll;*;*;*;;
Davanger skole;Askøy;49;43;52;;
Erdal barneskole;Askøy;49;48;48;;
