EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Ekholt skole;Moss (2020 - 2023);48;51;50;;
Halmstad skole;Moss (2020 - 2023);51;48;46;;
Krapfoss skole;Moss (2020 - 2023);50;48;47;;
Larkollen skole;Moss (2020 - 2023);53;48;52;;
Melløs skole;Moss (2020 - 2023);53;49;48;;
Nøkkeland skole;Moss (2020 - 2023);51;48;47;;
Ramberg skole;Moss (2020 - 2023);52;51;49;;
Refsnes skole;Moss (2020 - 2023);54;52;51;;
Reier skole;Moss (2020 - 2023);52;55;53;;
Steinerskolen i Moss Grunnskole/Adm;Moss (2020 - 2023);46;42;41;;
Torderød skole Adventistkirkens grunnskole;Moss (2020 - 2023);*;*;*;;
Vang skole og ressurssenter;Moss (2020 - 2023);48;45;47;;
Verket skole;Moss (2020 - 2023);51;50;48;;
Øreåsen skole;Moss (2020 - 2023);51;49;46;;
Åvangen skole;Moss (2020 - 2023);56;50;49;;
Nannestad;Nannestad (2020 - 2023);49;48;48;;
Eltonåsen skole;Nannestad (2020 - 2023);45;43;42;;
Kringler-Slattum skole;Nannestad (2020 - 2023);46;48;47;;
Maura skole;Nannestad (2020 - 2023);50;50;51;;
Preståsen skole;Nannestad (2020 - 2023);54;49;50;;
Nes;Nes (2020 - 2023);52;51;52;;
Auli skole;Nes (2020 - 2023);51;48;45;;
Fenstad skole;Nes (2020 - 2023);55;51;54;;
Fjellfoten skole;Nes (2020 - 2023);50;51;51;;
Framtun skole;Nes (2020 - 2023);52;49;53;;
Hoppensprett Akademiet Brårud AS;Nes (2020 - 2023);*;*;*;;
Neskollen skole;Nes (2020 - 2023);52;52;53;;
Romerike International School Sti;Nes (2020 - 2023);*;*;*;;
Skogbygda skole;Nes (2020 - 2023);54;58;59;;
Østgård skole;Nes (2020 - 2023);57;52;59;;
Årnes skole;Nes (2020 - 2023);48;47;49;;
Nesbyen;Nesbyen (2020 - 2023);49;49;54;;
Nesbyen skole;Nesbyen (2020 - 2023);49;49;54;;
Nesodden;Nesodden (2020 - 2023);48;50;50;;
Berger skole;Nesodden (2020 - 2023);51;55;54;;
Bjørnemyr skole;Nesodden (2020 - 2023);52;54;57;;
Fjellstrand skole;Nesodden (2020 - 2023);54;53;55;;
Jaer skole;Nesodden (2020 - 2023);50;48;47;;
Myklerud skole;Nesodden (2020 - 2023);51;46;51;;
Nesoddtangen skole;Nesodden (2020 - 2023);46;51;50;;
Rudolf steinerskolen stiftelsen avd Undervisning;Nesodden (2020 - 2023);40;45;42;;
Nittedal;Nittedal (2020 - 2023);51;51;50;;
Elvetangen skole;Nittedal (2020 - 2023);52;52;50;;
Holumskogen skole;Nittedal (2020 - 2023);54;50;51;;
Rotnes skole;Nittedal (2020 - 2023);50;51;48;;
Slattum skole;Nittedal (2020 - 2023);54;52;51;;
Sørli skole;Nittedal (2020 - 2023);51;52;54;;
Ulverud skole;Nittedal (2020 - 2023);46;46;47;;
Nordre Follo;Nordre Follo (2020 - 2023);51;51;50;;
Bøleråsen skole;Nordre Follo (2020 - 2023);52;54;54;;
Finstad skole;Nordre Follo (2020 - 2023);53;54;52;;
Follo barne- og ungdomsskole;Nordre Follo (2020 - 2023);;;;;
Greverud skole;Nordre Follo (2020 - 2023);53;48;48;;
Hebekk skole;Nordre Follo (2020 - 2023);50;55;53;;
Kolbotn skole;Nordre Follo (2020 - 2023);50;51;51;;
Kråkstad skole;Nordre Follo (2020 - 2023);51;51;51;;
Langhus skole;Nordre Follo (2020 - 2023);51;51;52;;
Siggerud skole;Nordre Follo (2020 - 2023);49;50;47;;
Ski skole;Nordre Follo (2020 - 2023);51;52;53;;
Sofiemyr skole Holbergsvei;Nordre Follo (2020 - 2023);52;48;48;;
Tårnåsen skole;Nordre Follo (2020 - 2023);50;49;49;;
Vassbonn skole;Nordre Follo (2020 - 2023);45;50;47;;
Vevelstadåsen skole;Nordre Follo (2020 - 2023);52;50;50;;
Østli skole;Nordre Follo (2020 - 2023);48;50;50;;
Nore og Uvdal;Nore og Uvdal (2020 - 2023);47;50;47;;
Rødberg skole;Nore og Uvdal (2020 - 2023);*;*;*;;
Uvdal skole;Nore og Uvdal (2020 - 2023);*;*;*;;
Rakkestad;Rakkestad (2020 - 2023);49;47;48;;
Bergenhus skole;Rakkestad (2020 - 2023);49;46;49;;
Kirkeng skole;Rakkestad (2020 - 2023);53;49;49;;
Os skole;Rakkestad (2020 - 2023);48;46;47;;
Ringerike;Ringerike (2020 - 2023);50;48;48;;
Benterud skole;Ringerike (2020 - 2023);53;48;51;;
Discovery International School AS;Ringerike (2020 - 2023);*;*;*;;
Hallingby skole;Ringerike (2020 - 2023);51;48;47;;
Helgerud skole;Ringerike (2020 - 2023);50;49;49;;
Nes skole;Ringerike (2020 - 2023);*;*;*;;
Ringerike Montessori AS;Ringerike (2020 - 2023);48;50;45;;
Ringerike steinerskole Sti;Ringerike (2020 - 2023);*;*;*;;
Sokna skole;Ringerike (2020 - 2023);*;*;*;;
Steinsfjorden montessoriskole SA;Ringerike (2020 - 2023);48;*;46;;
Tyristrand skole;Ringerike (2020 - 2023);52;48;51;;
Ullerål skole;Ringerike (2020 - 2023);51;46;46;;
Vang skole;Ringerike (2020 - 2023);50;51;50;;
Veien skole;Ringerike (2020 - 2023);51;53;49;;
Rollag;Rollag (2020 - 2023);*;*;*;;
Veggli skole;Rollag (2020 - 2023);*;*;*;;
Rælingen;Rælingen (2020 - 2023);51;50;51;;
Blystadlia skole;Rælingen (2020 - 2023);50;52;53;;
Fjerdingby skole og Ressursavdeling;Rælingen (2020 - 2023);52;48;50;;
Løvenstad skole;Rælingen (2020 - 2023);50;52;54;;
Nordby skole;Rælingen (2020 - 2023);54;49;48;;
Rud skole;Rælingen (2020 - 2023);53;52;51;;
Smestad skole;Rælingen (2020 - 2023);47;49;50;;
Råde;Råde (2020 - 2023);51;49;53;;
Råde kommune Karlshus skole;Råde (2020 - 2023);53;51;56;;
Råde kommune Spetalen skole;Råde (2020 - 2023);48;47;50;;
Sarpsborg;Sarpsborg (2020 - 2023);50;47;48;;
Alvimhaugen barneskole;Sarpsborg (2020 - 2023);49;48;44;;
Borgen barneskole;Sarpsborg (2020 - 2023);48;46;45;;
Childrens International School Sarpsborg AS;Sarpsborg (2020 - 2023);*;*;*;;
Grålum barneskole;Sarpsborg (2020 - 2023);51;51;52;;
Hafslund barneskole;Sarpsborg (2020 - 2023);46;42;44;;
Hafslundsøy barneskole;Sarpsborg (2020 - 2023);49;44;48;;
Hannestad barneskole;Sarpsborg (2020 - 2023);45;46;48;;
Hornnes barneskole;Sarpsborg (2020 - 2023);45;47;46;;
Jelsnes barneskole;Sarpsborg (2020 - 2023);47;44;45;;
Kurland barneskole;Sarpsborg (2020 - 2023);51;49;51;;
Lande barneskole;Sarpsborg (2020 - 2023);52;46;50;;
Olavsborg Kristne skole;Sarpsborg (2020 - 2023);*;*;*;;
Sandbakken barne- og ungdomsskole;Sarpsborg (2020 - 2023);48;46;47;;
Sandesundsveien barneskole;Sarpsborg (2020 - 2023);53;46;43;;
Tindlund barneskole;Sarpsborg (2020 - 2023);50;49;47;;
Varteig barne- og ungdomsskole;Sarpsborg (2020 - 2023);49;49;50;;
Sigdal;Sigdal (2020 - 2023);48;48;54;;
Eggedal skole;Sigdal (2020 - 2023);*;*;*;;
Nerstad skole;Sigdal (2020 - 2023);*;*;*;;
Prestfoss skole;Sigdal (2020 - 2023);51;52;51;;
Skiptvet;Skiptvet (2020 - 2023);49;46;47;;
Kirkelund skole;Skiptvet (2020 - 2023);49;46;47;;
Ullensaker;Ullensaker (2020 - 2023);51;49;49;;
Algarheim skole;Ullensaker (2020 - 2023);51;49;51;;
Bakke skole;Ullensaker (2020 - 2023);51;51;51;;
Borgen skole;Ullensaker (2020 - 2023);53;56;51;;
Døli skole;Ullensaker (2020 - 2023);50;50;48;;
Gystadmarka skole;Ullensaker (2020 - 2023);49;49;46;;
Hovin skole;Ullensaker (2020 - 2023);55;50;51;;
Jessheim skole og ressurssenter;Ullensaker (2020 - 2023);52;48;47;;
Mogreina skole;Ullensaker (2020 - 2023);51;47;45;;
Nordkisa skole;Ullensaker (2020 - 2023);47;47;50;;
Skogmo skole;Ullensaker (2020 - 2023);49;49;52;;
Åreppen skole;Ullensaker (2020 - 2023);52;47;46;;
Vestby;Vestby (2020 - 2023);50;48;49;;
Bjørlien skole;Vestby (2020 - 2023);53;50;50;;
Brevik skole;Vestby (2020 - 2023);50;48;50;;
Hølen skole;Vestby (2020 - 2023);47;44;43;;
Son skole;Vestby (2020 - 2023);51;51;50;;
Vestby skole;Vestby (2020 - 2023);48;47;47;;
Våler (Viken);Våler (Viken) (2020 - 2023);52;49;49;;
Kirkebygden skole;Våler (Viken) (2020 - 2023);55;52;53;;
Svinndal skole;Våler (Viken) (2020 - 2023);*;50;*;;
Våk skole;Våler (Viken) (2020 - 2023);*;45;*;;
Øvre Eiker;Øvre Eiker (2020 - 2023);51;50;51;;
Darbu barneskole;Øvre Eiker (2020 - 2023);52;54;51;;
Hokksund barneskole;Øvre Eiker (2020 - 2023);51;49;52;;
Ormåsen barneskole;Øvre Eiker (2020 - 2023);50;50;53;;
Røren barneskole;Øvre Eiker (2020 - 2023);52;49;50;;
Skotselv skole;Øvre Eiker (2020 - 2023);46;49;44;;
Vestfossen barneskole;Øvre Eiker (2020 - 2023);54;52;50;;
Ål;Ål (2020 - 2023);45;48;49;;
Nedre-Ål skule;Ål (2020 - 2023);44;47;49;;
Nordbygdene skule;Ål (2020 - 2023);*;*;*;;
Torpo skule;Ål (2020 - 2023);*;*;*;;
Ås;Ås (2020 - 2023);51;50;51;;
Brønnerud skole;Ås (2020 - 2023);*;*;*;;
Nordby skole;Ås (2020 - 2023);55;52;53;;
Rustad skole;Ås (2020 - 2023);49;49;48;;
Sjøskogen skole;Ås (2020 - 2023);49;48;50;;
Solberg skole;Ås (2020 - 2023);*;*;*;;
Steinerskolen i Ås;Ås (2020 - 2023);*;*;*;;
Åsgård skole;Ås (2020 - 2023);50;53;53;;
