EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Reinen skole;Tromsø (2020 - 2023);53;50;52;;
Sandnessund skole;Tromsø (2020 - 2023);45;45;45;;
Selnes skole;Tromsø (2020 - 2023);46;44;45;;
Skjelnan skole;Tromsø (2020 - 2023);47;47;47;;
Slettaelva skole;Tromsø (2020 - 2023);53;53;54;;
Solneset skole;Tromsø (2020 - 2023);51;52;49;;
Stakkevollan skole;Tromsø (2020 - 2023);54;47;55;;
Steinerskolen i Tromsø Sti;Tromsø (2020 - 2023);*;*;49;;
Stiftelsen Tromsø International School;Tromsø (2020 - 2023);58;49;*;;
Storelva skole;Tromsø (2020 - 2023);49;51;51;;
Straumsbukta skole;Tromsø (2020 - 2023);*;*;*;;
Tromsdalen skole;Tromsø (2020 - 2023);49;48;48;;
Trondjord skole;Tromsø (2020 - 2023);*;*;*;;
Workinnmarka skole;Tromsø (2020 - 2023);54;53;55;;
Unjárga - Nesseby;Unjárga - Nesseby (2020 - 2023);46;*;41;;
Unjargga Oahppogaldu Nesseby oppvekstsenter avd skole;Unjárga - Nesseby (2020 - 2023);46;*;41;;
Vadsø;Vadsø (2020 - 2023);54;51;51;;
Vadsø barne- og kulturskole avd skole;Vadsø (2020 - 2023);*;*;*;;
Vadsø kommune Vestre Jakobselv oppvekstsenter avd skole;Vadsø (2020 - 2023);*;*;*;;
Vardø;Vardø (2020 - 2023);52;49;54;;
Vardø kommune grunnskole;Vardø (2020 - 2023);52;49;54;;
Lauvsnes skole;Flatanger;*;*;*;;
Frosta skole;Frosta;49;46;49;;
Dyrøy oppvekstsenter avd skole;Frøya;*;*;*;;
Mausund oppvekstsenter avd skole;Frøya;*;*;*;;
Nabeita skole;Frøya;47;*;*;;
Nordskag oppvekstsenter avd skole;Frøya;*;*;*;;
Sistranda barneskole;Frøya;49;46;45;;
Grong barne- og ungdomsskole;Grong;*;*;*;;
Harran oppvekstsenter Avdeling skole;Grong;*;*;*;;
Halsa barne- og ungdomsskole;Heim;*;*;57;;
Sodin skole;Heim;49;47;48;;
Svanem skole;Heim;*;*;*;;
Ven skole;Heim;*;*;*;;
Vinjeøra skole;Heim;*;*;*;;
Barman oppvekstsenter avd skole;Hitra;*;*;*;;
Fillan skole;Hitra;50;48;49;;
Knarrlagsund oppvekstsenter avd skole;Hitra;*;*;*;;
Strand oppvekstsenter avd skole;Hitra;*;*;*;;
Holtålen kommune Haltdalen oppvekstsenter avd skole;Holtålen;*;*;*;;
Holtålen kommune Hov skole;Holtålen;*;*;*;;
Høylandet barne- og ungdomsskole;Høylandet;50;49;44;;
Innherred Kristne skole;Inderøy;*;*;*;;
Oppvekstsenter Vest skole;Inderøy;*;*;51;;
Røra skole;Inderøy;45;47;46;;
Sakshaug skole;Inderøy;49;50;*;;
Sandvollan skole;Inderøy;*;*;*;;
Skarnsundet montessoriskole SA;Inderøy;*;*;*;;
Fevåg/Hasselvika skole;Indre Fosen;*;*;*;;
Mælan skole;Indre Fosen;*;*;*;;
Skaugdalen montessoriskole SA;Indre Fosen;*;*;*;;
Stadsbygd skole;Indre Fosen;48;46;45;;
Testmann Minne skole;Indre Fosen;50;48;50;;
Vanvikan skole;Indre Fosen;45;47;48;;
Åsly skole;Indre Fosen;50;48;50;;
Leka barne- og ungdomsskole;Leka;*;*;*;;
Ekne barneskole;Levanger - Levangke;*;*;*;;
Frol barneskole;Levanger - Levangke;47;48;48;;
Halsan barneskole;Levanger - Levangke;49;52;47;;
Markabygda montessoriskole SA;Levanger - Levangke;*;*;*;;
Nesheim skole;Levanger - Levangke;49;53;49;;
Skogn barne- og ungdomsskole;Levanger - Levangke;48;50;45;;
Vårtun Kristne oppvekstsenter SA;Levanger - Levangke;*;*;*;;
Ytterøy barne- og ungdomsskole;Levanger - Levangke;*;*;*;;
Åsen barne- og ungdomsskole;Levanger - Levangke;48;49;51;;
Lierne kommune - Stortangen skole;Lierne;*;*;*;;
Lierne kommune - Sørli skole;Lierne;*;*;*;;
Hommelvik skole;Malvik;47;50;47;;
Saksvik skole;Malvik;50;48;51;;
Sveberg skole;Malvik;51;48;57;;
Vikhammer skole;Malvik;51;51;50;;
Brekkåsen skole;Melhus;50;47;49;;
Eid skole;Melhus;52;51;51;;
Flå skole;Melhus;50;54;49;;
Gimse skole;Melhus;47;48;48;;
Gåsbakken skole;Melhus;*;*;*;;
Hovin skole;Melhus;45;46;56;;
Høyeggen skole;Melhus;45;49;48;;
Lundamo skole;Melhus;46;43;44;;
Rosmælen skole;Melhus;*;*;*;;
Meråker skole;Meråker;52;50;47;;
Budal Oppvekstområde avd skole;Midtre Gauldal;*;*;*;;
Singsaas Oppvekstområde avd skole;Midtre Gauldal;*;*;*;;
Soknedal skole;Midtre Gauldal;45;44;48;;
Støren barneskole;Midtre Gauldal;48;51;48;;
Bangsund skole;Namsos - Nåavmesjenjaelmie;47;51;49;;
Bjørkly skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Høknes barneskole;Namsos - Nåavmesjenjaelmie;52;49;51;;
Jøa barne- og ungdomsskole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Namdalseid skole;Namsos - Nåavmesjenjaelmie;42;43;40;;
Namsos barneskole;Namsos - Nåavmesjenjaelmie;54;50;53;;
Otterøy oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Statland skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Sørenget oppvekstsenter avd skole;Namsos - Nåavmesjenjaelmie;*;*;*;;
Vestbyen skole;Namsos - Nåavmesjenjaelmie;48;47;45;;
Namsskogan kommune Trones skole;Namsskogan;*;*;*;;
Namsskogan skole;Namsskogan;*;*;*;;
Austafjord skole;Nærøysund;*;*;*;;
Foldereid oppvekstsenter avd skole;Nærøysund;*;*;*;;
Gravvik oppvekstsenter avd skole;Nærøysund;*;*;*;;
Kolvereid skole;Nærøysund;46;47;48;;
Nærøysundet skole;Nærøysund;52;61;53;;
Rørvik skole;Nærøysund;47;44;46;;
Val Skoler AS avd Vgs;Nærøysund;*;*;*;;
Aune barneskole;Oppdal;48;51;52;;
Midtbygda skole;Oppdal;*;*;*;;
Vollan skole;Oppdal;*;*;*;;
Evjen skole;Orkland;55;50;52;;
Gjølme skole;Orkland;49;45;45;;
Grøtte skole;Orkland;46;51;50;;
Lensvik skole;Orkland;48;54;52;;
Lysheim skole;Orkland;*;*;*;;
Løkken Verk montessoriskole SA;Orkland;49;45;43;;
Meldal barne- og ungdomsskole;Orkland;48;49;51;;
Orkanger barneskole;Orkland;50;50;54;;
Aa skole;Orkland;*;*;*;;
Årlivoll skole;Orkland;44;44;47;;
Strand barne- og ungdomsskole;Osen;*;*;*;;
Hunn skole;Overhalla;43;*;46;;
Overhalla barne- og ungdomsskole;Overhalla;*;*;*;;
Overhalla montessoriskole SA;Overhalla;*;*;*;;
Rennebu barne- og ungdomsskole;Rennebu;*;*;*;;
Voll skole AS;Rennebu;*;*;*;;
Rindal skole;Rindal;46;48;52;;
Brekken skole;Røros - Rosse;*;*;*;;
Glåmos skole;Røros - Rosse;*;*;*;;
Røros skole;Røros - Rosse;49;50;50;;
Røyrvik oppvekstsenter Avdeling skole;Raarvihke - Røyrvik;*;*;*;;
Bell skole;Selbu;*;*;*;;
Selbustrand skole;Selbu;*;*;*;;
Buvik skole;Skaun;50;49;48;;
Børsa skole;Skaun;54;55;53;;
Jåren-Råbygda oppvekstsenter Avd skole;Skaun;*;*;*;;
Venn oppvekstsenter avd skole;Skaun;45;44;45;;
Viggja oppvekstsenter Avdeling skole;Skaun;*;*;*;;
Snåsa montessoriskole SA;Snåase - Snåsa;*;*;*;;
Snåsa skole;Snåase - Snåsa;46;44;44;;
Åarjel-Saemiej Skuvle;Snåase - Snåsa;*;*;*;;
Beitstad skole;Steinkjer;43;47;47;;
Binde skole;Steinkjer;45;45;48;;
Byafossen skole;Steinkjer;49;51;50;;
Egge barneskole;Steinkjer;51;53;;;
Folla skole;Steinkjer;*;*;*;;
Henning skole;Steinkjer;46;47;44;;
Kvam skole;Steinkjer;52;54;52;;
Lø skole;Steinkjer;56;55;53;;
Malm skole;Steinkjer;;;48;;
Mære skole;Steinkjer;;48;;;
Ogndal skole;Steinkjer;*;*;*;;
Steinkjer montessoriskole;Steinkjer;*;*;*;;
Steinkjer skole;Steinkjer;;;;;
Elvran skole;Stjørdal;*;*;*;;
Fagerhaug International School AS;Stjørdal;60;46;47;;
Fagerhaug Kristne skole SA;Stjørdal;*;*;*;;
Flora montessoriskole SA;Stjørdal;*;*;*;;
Forradal oppvekstsenter skole;Stjørdal;*;*;*;;
Fosslia skole;Stjørdal;;51;;;
Halsen barneskole;Stjørdal;48;44;43;;
Haraldreina skole;Stjørdal;49;48;50;;
Hegra barneskole;Stjørdal;49;53;49;;
Kvislabakken skole;Stjørdal;;;;;
Lånke skole;Stjørdal;;;49;;
Skatval skole;Stjørdal;;;;;
Skjelstadmark oppvekstsenter skole;Stjørdal;55;57;50;;
Adventkirken skole Nidelven;Trondheim - Tråante;*;*;*;;
Berg skole;Trondheim - Tråante;52;53;51;;
Birralee International School Trondheim AS avd skole;Trondheim - Tråante;62;48;48;;
Bispehaugen skole;Trondheim - Tråante;52;52;51;;
Bratsberg skole;Trondheim - Tråante;45;45;48;;
Breidablikk skole;Trondheim - Tråante;54;48;46;;
Brundalen skole;Trondheim - Tråante;52;51;51;;
Byåsen skole;Trondheim - Tråante;48;52;51;;
Charlottenlund barneskole;Trondheim - Tråante;54;54;54;;
Dalgård skole og ressurssenter;Trondheim - Tråante;50;51;51;;
Eberg skole;Trondheim - Tråante;52;54;53;;
Flatåsen skole;Trondheim - Tråante;51;45;45;;
Hallset skole;Trondheim - Tråante;50;49;51;;
Hansbakken skole;Trondheim - Tråante;49;50;48;;
Heimdal Friskole, Kristen grunnskole Heimdal;Trondheim - Tråante;*;*;*;;
Huseby barneskole - Ac Møller tegnspråksenter;Trondheim - Tråante;51;48;51;;
Hårstad skole;Trondheim - Tråante;52;49;51;;
Ila skole;Trondheim - Tråante;52;51;50;;
Kattem skole;Trondheim - Tråante;47;43;44;;
Lade skole;Trondheim - Tråante;50;49;50;;
Lilleby skole;Trondheim - Tråante;50;46;51;;
Nardo skole;Trondheim - Tråante;53;53;55;;
Nidarvoll skole;Trondheim - Tråante;51;55;59;;
Nyborg skole;Trondheim - Tråante;49;53;51;;
Nypvang skole;Trondheim - Tråante;50;45;48;;
Okstad skole;Trondheim - Tråante;52;52;50;;
Ranheim skole;Trondheim - Tråante;52;53;54;;
Romolslia skole;Trondheim - Tråante;48;;49;;
Rosten skole;Trondheim - Tråante;48;46;49;;
Rye skole;Trondheim - Tråante;48;52;51;;
Singsaker skole;Trondheim - Tråante;50;50;49;;
Sjetne skole;Trondheim - Tråante;47;48;45;;
Solbakken skole;Trondheim - Tråante;52;52;53;;
Spongdal skole;Trondheim - Tråante;43;44;42;;
Stabbursmoen skole;Trondheim - Tråante;49;48;46;;
Stavset skole;Trondheim - Tråante;45;48;53;;
Steindal skole;Trondheim - Tråante;47;50;50;;
Steinerskolen i Trondheim grunnskole;Trondheim - Tråante;40;46;52;;
Stiftelsen steinerskolen Rotvoll;Trondheim - Tråante;*;*;*;;
Stiftelsen Trondheim International School;Trondheim - Tråante;57;49;52;;
Stiftelsen Trondheim Kristne Grunnskole, tomasskolen;Trondheim - Tråante;48;49;46;;
Strindheim skole;Trondheim - Tråante;48;49;51;;
Sørborgen skole;Trondheim - Tråante;48;49;50;;
Tanem skole;Trondheim - Tråante;51;53;48;;
Tonstad skole;Trondheim - Tråante;49;50;48;;
Trondheim Montessori;Trondheim - Tråante;*;*;*;;
Utleira skole;Trondheim - Tråante;47;47;49;;
Vikåsen skole;Trondheim - Tråante;45;48;51;;
Åsheim barneskole;Trondheim - Tråante;50;52;50;;
Åsvang skole;Trondheim - Tråante;52;51;50;;
Åsveien skole og ressurssenter;Trondheim - Tråante;51;54;50;;
Tydal barne- og ungdomsskole;Tydal;*;*;*;;
Helgådal Montessori SA;Verdal;*;*;*;;
Leksdal skole;Verdal;*;*;*;;
Stiklestad skole;Verdal;46;48;50;;
Verdalsøra barneskole;Verdal;50;50;51;;
Vinne skole;Verdal;52;52;55;;
Vuku barne- og ungdomsskole;Verdal;*;*;*;;
Ørmelen skole;Verdal;49;46;47;;
Botngård barneskole;Ørland;46;47;47;;
Brekstad barneskole;Ørland;*;*;*;;
Fagerenget montessoriskole SA;Ørland;52;51;55;;
Opphaug skole;Ørland;49;*;*;;
Vallersund oppvekstsenter;Ørland;*;*;*;;
Brandsfjord barne- og ungdomsskole;Åfjord;*;*;*;;
Stokksund grunnskole og Sfo;Åfjord;;*;*;;
Sør-Roan skole;Åfjord;*;*;*;;
Åset skole;Åfjord;44;44;44;;
Vestfold og Telemark;Alle kommuner;50;50;49;;
Bamble;Bamble (2020 - 2023);50;49;49;;
Herre skole;Bamble (2020 - 2023);*;47;52;;
Langesund barneskole;Bamble (2020 - 2023);48;47;47;;
Rugtvedt skole;Bamble (2020 - 2023);*;49;45;;
Rønholt skole;Bamble (2020 - 2023);*;44;44;;
Stathelle barneskole;Bamble (2020 - 2023);54;52;52;;
Drangedal;Drangedal (2020 - 2023);50;50;50;;
Drangedal 10-Årige skole;Drangedal (2020 - 2023);*;*;*;;
Kroken skole;Drangedal (2020 - 2023);51;51;51;;
Tørdal skule;Drangedal (2020 - 2023);*;*;*;;
Fyresdal;Fyresdal (2020 - 2023);43;47;47;;
Gimle skule;Fyresdal (2020 - 2023);43;47;47;;
Færder;Færder (2020 - 2023);50;50;48;;
Brattås skole;Færder (2020 - 2023);45;45;45;;
Føynland skole;Færder (2020 - 2023);51;50;49;;
Labakken skole;Færder (2020 - 2023);47;48;46;;
Lindhøy skole;Færder (2020 - 2023);52;54;49;;
Oserød skole;Færder (2020 - 2023);54;53;52;;
Steinerskolen i Vestfold;Færder (2020 - 2023);41;44;41;;
Teie skole;Færder (2020 - 2023);49;48;48;;
Torød skole;Færder (2020 - 2023);50;52;55;;
Hjartdal;Hjartdal (2020 - 2023);43;47;50;;
Hjartdal montessoriskule Sti;Hjartdal (2020 - 2023);*;*;*;;
Sauland skule;Hjartdal (2020 - 2023);*;*;*;;
Stiftinga Tuddal montessoriskule;Hjartdal (2020 - 2023);*;*;*;;
Holmestrand;Holmestrand (2020 - 2023);49;50;48;;
Botne skole;Holmestrand (2020 - 2023);48;49;49;;
Ekeberg skole;Holmestrand (2020 - 2023);49;47;47;;
Galleberg skole;Holmestrand (2020 - 2023);48;54;47;;
Haga skole;Holmestrand (2020 - 2023);47;50;49;;
Hof skole;Holmestrand (2020 - 2023);49;49;46;;
Holmestrand Internasjonale montessoriskole Sti;Holmestrand (2020 - 2023);48;51;46;;
Kjeldås skole;Holmestrand (2020 - 2023);51;52;50;;
Kleiverud skole;Holmestrand (2020 - 2023);47;47;44;;
Selvik skole;Holmestrand (2020 - 2023);52;57;54;;
Horten;Horten (2020 - 2023);51;51;51;;
Fagerheim skole;Horten (2020 - 2023);*;*;*;;
Granly skole;Horten (2020 - 2023);50;52;51;;
Horten montessoriskole SA;Horten (2020 - 2023);*;*;*;;
Lillås skole;Horten (2020 - 2023);54;55;53;;
Lysheim skole;Horten (2020 - 2023);50;51;51;;
Nordskogen skole;Horten (2020 - 2023);49;49;49;;
Sentrum skole;Horten (2020 - 2023);55;50;50;;
Åsgården skole;Horten (2020 - 2023);*;*;*;;
Kragerø;Kragerø (2020 - 2023);50;50;49;;
Helle skole;Kragerø (2020 - 2023);*;*;*;;
Kragerø skole;Kragerø (2020 - 2023);50;49;49;;
Kragerøskjærgården montessoriskole;Kragerø (2020 - 2023);*;*;*;;
Levangsheia oppvekstsenter Avd skole;Kragerø (2020 - 2023);*;*;*;;
Sannidal skole;Kragerø (2020 - 2023);*;*;*;;
Kviteseid;Kviteseid (2020 - 2023);44;46;50;;
Kviteseid skule;Kviteseid (2020 - 2023);44;46;50;;
Larvik;Larvik (2020 - 2023);50;50;49;;
Berg skole;Larvik (2020 - 2023);48;54;52;;
Fagerli skole;Larvik (2020 - 2023);48;46;47;;
Frøy skole;Larvik (2020 - 2023);;;;;
Hedrum barneskole;Larvik (2020 - 2023);49;47;49;;
Hvarnes skole;Larvik (2020 - 2023);*;*;*;;
Jordet skole;Larvik (2020 - 2023);49;53;50;;
Kongshaugen Kristne grunnskole;Larvik (2020 - 2023);*;*;*;;
Kvelde skole;Larvik (2020 - 2023);47;44;47;;
Langestrand skole;Larvik (2020 - 2023);51;55;51;;
Lardal skole;Larvik (2020 - 2023);47;48;48;;
Mesterfjellet skole;Larvik (2020 - 2023);53;46;47;;
Sky skole;Larvik (2020 - 2023);52;53;51;;
Stavern skole;Larvik (2020 - 2023);50;52;50;;
Tjodalyng skole;Larvik (2020 - 2023);50;50;50;;
Valby skole;Larvik (2020 - 2023);*;*;*;;
Østre Halsen skole;Larvik (2020 - 2023);51;50;50;;
Midt-Telemark;Midt-Telemark (2020 - 2023);45;48;47;;
Bø skule;Midt-Telemark (2020 - 2023);46;*;48;;
Folkestad skule;Midt-Telemark (2020 - 2023);*;*;*;;
Gvarv skole;Midt-Telemark (2020 - 2023);*;*;*;;
Sauar friskole;Midt-Telemark (2020 - 2023);*;*;*;;
Nissedal;Nissedal (2020 - 2023);49;50;57;;
Kyrkjebygda oppvekstsenter Avdeling skule;Nissedal (2020 - 2023);*;*;*;;
Tveit skule / Nissedal ungdomsskule;Nissedal (2020 - 2023);*;*;*;;
Nome;Nome (2020 - 2023);49;47;48;;
Helgen montessoriskole;Nome (2020 - 2023);*;*;*;;
Holla 10-Årige skole;Nome (2020 - 2023);*;48;*;;
Lunde 10-Årige skole;Nome (2020 - 2023);*;*;*;;
Notodden;Notodden (2020 - 2023);49;48;47;;
Gransherad skole;Notodden (2020 - 2023);*;*;*;;
Heddal barneskole;Notodden (2020 - 2023);49;47;45;;
Hjuksebø montessoriskole SA;Notodden (2020 - 2023);*;*;*;;
Høgås skole;Notodden (2020 - 2023);52;53;57;;
Lisleherad montessoriskole SA;Notodden (2020 - 2023);*;*;*;;
Sætre skole;Notodden (2020 - 2023);49;46;44;;
Tinnesmoen skole;Notodden (2020 - 2023);47;48;46;;
Tveiten skole;Notodden (2020 - 2023);*;*;*;;
Porsgrunn;Porsgrunn (2020 - 2023);51;50;49;;
Bergsbygda montessoriskole;Porsgrunn (2020 - 2023);*;*;51;;
Borge skole;Porsgrunn (2020 - 2023);50;50;47;;
Brattås skole;Porsgrunn (2020 - 2023);49;*;48;;
Brevik oppvekstsenter avd skole;Porsgrunn (2020 - 2023);;53;;;
Grønli skole;Porsgrunn (2020 - 2023);51;;;;
Heistadskolene avd Barn;Porsgrunn (2020 - 2023);51;51;50;;
Klevstrand skole;Porsgrunn (2020 - 2023);*;;*;;
Langangen skole;Porsgrunn (2020 - 2023);*;*;*;;
Myrene skole;Porsgrunn (2020 - 2023);52;49;49;;
Sandøya montessoriskole;Porsgrunn (2020 - 2023);*;*;*;;
Stiftelsen International School Telemark;Porsgrunn (2020 - 2023);59;52;*;;
Stridsklev skole;Porsgrunn (2020 - 2023);50;51;49;;
Tveten skole;Porsgrunn (2020 - 2023);;;;;
Vestsiden skole;Porsgrunn (2020 - 2023);49;;49;;
Sandefjord;Sandefjord (2020 - 2023);52;50;51;;
Andebu skole;Sandefjord (2020 - 2023);51;48;49;;
Bokemoa skole;Sandefjord (2020 - 2023);53;53;52;;
Byskolen;Sandefjord (2020 - 2023);51;46;47;;
Fevang skole;Sandefjord (2020 - 2023);54;55;55;;
Framnes skole;Sandefjord (2020 - 2023);54;53;50;;
Gokstad skole;Sandefjord (2020 - 2023);50;48;*;;
Haukerød skole;Sandefjord (2020 - 2023);50;49;49;;
Helgerød skole;Sandefjord (2020 - 2023);49;53;48;;
Høyjord skole;Sandefjord (2020 - 2023);*;*;*;;
Kodal skole;Sandefjord (2020 - 2023);48;51;50;;
Krokemoa skole;Sandefjord (2020 - 2023);51;47;48;;
Melsom skole;Sandefjord (2020 - 2023);52;52;54;;
Moe skole;Sandefjord (2020 - 2023);*;*;*;;
Mokollen skole;Sandefjord (2020 - 2023);*;*;*;;
Mosserød skole;Sandefjord (2020 - 2023);51;51;51;;
Ormestad skole;Sandefjord (2020 - 2023);50;47;47;;
Sande skole;Sandefjord (2020 - 2023);55;53;56;;
Skagerak International School Sti;Sandefjord (2020 - 2023);57;48;51;;
Store Bergan skole;Sandefjord (2020 - 2023);53;56;55;;
Unneberg skole;Sandefjord (2020 - 2023);53;51;53;;
Vennerød skole;Sandefjord (2020 - 2023);54;55;50;;
Vesterøy skole;Sandefjord (2020 - 2023);*;*;50;;
Virik skole;Sandefjord (2020 - 2023);50;45;47;;
Seljord;Seljord (2020 - 2023);49;51;49;;
Flatdal oppvekstsenter skole 1-7;Seljord (2020 - 2023);*;*;*;;
Seljord barne- og ungdomsskule skole 1-10;Seljord (2020 - 2023);*;*;*;;
Siljan;Siljan (2020 - 2023);51;53;54;;
Midtbygda skole;Siljan (2020 - 2023);51;53;54;;
Skien;Skien (2020 - 2023);50;50;49;;
Bratsbergkleiva skole;Skien (2020 - 2023);47;48;49;;
Buer skole;Skien (2020 - 2023);49;53;49;;
Bølehøgda skole;Skien (2020 - 2023);53;*;*;;
Enggrav skole og barnehage Avd skole;Skien (2020 - 2023);;*;*;;
Gjerpen barneskole;Skien (2020 - 2023);44;47;47;;
Kilebygda montessoriskole SA;Skien (2020 - 2023);*;*;*;;
Kjørbekkhøgda skole;Skien (2020 - 2023);51;51;49;;
Klyve skole;Skien (2020 - 2023);52;50;50;;
Kollmyr skole;Skien (2020 - 2023);51;52;48;;
Lunde barneskole;Skien (2020 - 2023);52;50;49;;
Moflata skole;Skien (2020 - 2023);51;51;50;;
Oasen skole Grenland AS;Skien (2020 - 2023);*;*;*;;
Skauen Kristelige skole;Skien (2020 - 2023);*;53;56;;
Skien kommune Spesialpedagogisk Enhet;Skien (2020 - 2023);;;;;
Skotfoss oppvekstsenter avd skole;Skien (2020 - 2023);53;55;51;;
Stigeråsen skole;Skien (2020 - 2023);48;43;45;;
Venstøp skole;Skien (2020 - 2023);47;53;53;;
Åfoss skole;Skien (2020 - 2023);50;49;50;;
Tinn;Tinn (2020 - 2023);49;49;47;;
Atrå barne- og ungdomsskole;Tinn (2020 - 2023);47;*;47;;
Rjukan barneskole;Tinn (2020 - 2023);*;*;*;;
Tinn montessoriskole SA;Tinn (2020 - 2023);*;*;*;;
Tokke;Tokke (2020 - 2023);51;54;57;;
Høydalsmo skule;Tokke (2020 - 2023);*;*;*;;
Tokke skule;Tokke (2020 - 2023);*;*;*;;
Tønsberg;Tønsberg (2020 - 2023);50;50;50;;
Barkåker skole;Tønsberg (2020 - 2023);46;47;47;;
Bjerkely skole;Tønsberg (2020 - 2023);*;*;*;;
Byskogen Kombinerte skole;Tønsberg (2020 - 2023);46;50;50;;
Eik skole;Tønsberg (2020 - 2023);48;50;48;;
Elihu Kristne grunnskole;Tønsberg (2020 - 2023);*;*;*;;
Granly skole;Tønsberg (2020 - 2023);50;52;53;;
Husvik skole;Tønsberg (2020 - 2023);50;50;52;;
Kirkevoll skole;Tønsberg (2020 - 2023);53;50;52;;
Presterød skole;Tønsberg (2020 - 2023);48;48;47;;
Ramnes skole;Tønsberg (2020 - 2023);53;53;53;;
Ringshaug skole;Tønsberg (2020 - 2023);51;52;52;;
Røråstoppen skole;Tønsberg (2020 - 2023);44;45;43;;
Sandeåsen skole;Tønsberg (2020 - 2023);51;55;51;;
Sem skole;Tønsberg (2020 - 2023);49;49;50;;
Solerød skole;Tønsberg (2020 - 2023);51;54;53;;
Træleborg skole;Tønsberg (2020 - 2023);51;48;46;;
Tønsberg Montessori skole Sti;Tønsberg (2020 - 2023);52;56;51;;
Vear skole;Tønsberg (2020 - 2023);47;46;46;;
Volden skole;Tønsberg (2020 - 2023);56;55;53;;
Vinje;Vinje (2020 - 2023);48;48;50;;
Edland skule avd skule;Vinje (2020 - 2023);*;*;*;;
Rauland skule avd skule;Vinje (2020 - 2023);45;48;49;;
Øyfjell oppvekstsenter avd skule;Vinje (2020 - 2023);*;*;*;;
Åmot skule avd skule;Vinje (2020 - 2023);47;45;49;;
Alversund skule;Alver;49;49;48;;
Austebygd skule;Alver;*;*;*;;
Eikanger skule;Alver;49;54;49;;
Grasdal skule;Alver;53;49;50;;
Hordabø skule;Alver;44;46;42;;
Kløvheim skule;Alver;*;*;*;;
Knarvik barneskule;Alver;46;46;47;;
Leiknes skule;Alver;50;45;49;;
Lindås barneskule;Alver;46;50;53;;
Manger skule;Alver;48;44;46;;
Myking skule;Alver;44;46;47;;
Nordhordland Kristne grunnskole;Alver;*;*;*;;
Ostereidet barneskule;Alver;49;43;51;;
Rossland skule;Alver;*;*;*;;
Sagstad skule;Alver;48;52;50;;
Seim skule;Alver;48;47;51;;
Skodvin montessoriskule;Alver;*;*;*;;
Sæbø skule;Alver;53;51;54;;
Vestbygd skule;Alver;45;46;50;;
Askvoll skule;Askvoll;51;47;47;;
Atløy skule;Askvoll;*;*;*;;
Bulandet skule;Askvoll;*;*;*;;
Gjelsvik skule;Askvoll;*;*;*;;
Holmedal montessoriskule;Askvoll;*;*;*;;
Davanger skole;Askøy;49;47;49;;
Erdal barneskole;Askøy;49;47;50;;
Fauskanger barne- og ungdomsskule;Askøy;51;51;48;;
Florvåg skole;Askøy;50;52;51;;
Follese skole;Askøy;47;50;49;;
Hanøy skole;Askøy;49;48;47;;
Haugland skole;Askøy;49;46;50;;
Hetlevik skole;Askøy;47;52;49;;
Hop skole;Askøy;49;50;49;;
Kleppe skole;Askøy;50;49;51;;
Kleppestø barneskole;Askøy;48;49;47;;
Strusshamn skole;Askøy;49;51;52;;
Træet skule;Askøy;48;48;48;;
Tveit skole;Askøy;48;47;46;;
Aurland barne- og ungdomsskule;Aurland;*;*;*;;
Flåm skule;Aurland;*;*;*;;
Kolbeinsvik montessoriskule;Austevoll;52;56;59;;
Selbjørn skule;Austevoll;47;51;52;;
Storebø skule;Austevoll;46;47;49;;
Kaland skule;Austrheim;51;49;50;;
Årås skule;Austrheim;51;52;56;;
Alvøen skole;Bergen;54;52;55;;
Apeltun skole;Bergen;52;55;53;;
Aurdalslia skole;Bergen;53;53;55;;
Bergen Kristne grunnskole;Bergen;49;48;45;;
Bjørgvin montessoriskole;Bergen;*;*;*;;
Bjørndalsskogen skole;Bergen;48;49;49;;
Bønes skole;Bergen;52;55;56;;
Christi Krybbe Skoler;Bergen;51;52;52;;
Damsgård skole;Bergen;52;49;50;;
Eidsvåg skole;Bergen;;52;;;
Fjellsdalen skole;Bergen;49;49;51;;
Flaktveit skole;Bergen;49;48;49;;
Fridalen skole;Bergen;49;48;47;;
Garnes skule;Bergen;52;54;53;;
Haukedalen skole;Bergen;52;51;49;;
Haukeland skole;Bergen;53;55;56;;
Haukås skole;Bergen;54;47;52;;
Hellen skole;Bergen;52;53;;;
Hjellestad skole;Bergen;51;51;57;;
Holen skole;Bergen;50;53;51;;
Hordvik skole;Bergen;46;47;48;;
International School Of Bergen avd skole;Bergen;61;51;55;;
Kaland skole;Bergen;50;52;56;;
Kalvatræet skole;Bergen;;48;54;;
Kirkevoll skole;Bergen;54;54;53;;
Kjøkkelvik skole;Bergen;51;47;49;;
Kringlebotn skole;Bergen;47;46;47;;
Krohnengen skole;Bergen;51;50;;;
Krokeide skole;Bergen;*;*;*;;
Kronstad Oppveksttun skole;Bergen;52;54;51;;
Kyrkjekrinsen skole;Bergen;48;;;;
Landås skole;Bergen;51;53;51;;
Li skole;Bergen;51;49;48;;
Liland skole;Bergen;52;54;55;;
Loddefjord skole;Bergen;50;42;44;;
Lone skule;Bergen;53;56;54;;
