EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Eikefjord barne- og ungdomsskule;Kinn;50;48;45;;
Florø ungdomsskule;Kinn;48;45;46;;
Vågsøy ungdomsskule;Kinn;49;48;49;;
Foreninga Norheimsund friskule;Kvam;57;54;52;;
Kvam ungdomsskule;Kvam;*;*;*;;
Strandebarm skule;Kvam;*;*;*;;
Hatlestrand barne- og ungdomsskule;Kvinnherad;*;*;*;;
Husnes ungdomsskule;Kvinnherad;46;44;45;;
Rosendal ungdomsskule;Kvinnherad;48;*;*;;
Øyatun skule;Kvinnherad;*;*;*;;
Hafslo barne- og ungdomsskule;Luster;51;50;54;;
Luster ungdomsskule;Luster;50;51;50;;
Lærdalsøyri skule;Lærdal;51;47;53;;
Matre skule;Masfjorden;*;*;*;;
Nordbygda skule;Masfjorden;50;50;52;;
Sandnes skule;Masfjorden;*;*;*;;
Mo skule;Modalen;*;*;*;;
Danielsen ungdomsskule Osterøy AS;Osterøy;49;46;45;;
Osterøy ungdomsskule;Osterøy;47;46;45;;
Samnanger ungdomsskule;Samnanger;50;45;48;;
Kaupanger skule;Sogndal;50;50;50;;
Kvåle skule;Sogndal;50;50;54;;
Leikanger ungdomsskule;Sogndal;52;48;47;;
Sagatun skule avd skule;Sogndal;43;45;49;;
Solund skule;Solund;*;*;*;;
Eid ungdomsskule;Stad;50;*;*;;
Kjølsdalen montessoriskule SA;Stad;*;*;*;;
Selje skule;Stad;*;48;49;;
Stadlandet skule;Stad;*;*;*;;
Nordbygdo ungdomsskule;Stord;*;*;*;;
Nysæter ungdomsskule;Stord;*;*;*;;
Stord Kristne skule AS;Stord;*;*;*;;
Stord ungdomsskule;Stord;50;46;47;;
Olden skule;Stryn;49;46;51;;
Stryn ungdomsskule;Stryn;48;46;48;;
Førde ungdomsskule;Sunnfjord;50;48;51;;
Halbrend skule;Sunnfjord;50;48;50;;
Naustdal skule;Sunnfjord;48;44;46;;
Sande skule;Sunnfjord;51;50;50;;
Skei skule;Sunnfjord;*;45;46;;
Vassenden skule;Sunnfjord;48;*;*;;
Viksdalen skule;Sunnfjord;*;*;*;;
Sveio skule;Sveio;50;47;48;;
Tysnes skule;Tysnes;47;46;47;;
Hauso barne- og ungdomsskule;Ullensvang;*;*;*;;
Jondal skule;Ullensvang;51;51;50;;
Kinsarvik skule;Ullensvang;45;44;46;;
Odda ungdomsskole;Ullensvang;51;49;47;;
Røldal skule;Ullensvang;*;*;*;;
Brakanes barne- og ungdomsskule;Ulvik;*;*;*;;
Dale skule;Vaksdal;47;46;46;;
Feios skule;Vik;*;*;*;;
Flatbygdi skule;Vik;*;*;*;;
Granvin barne- og ungdomsskule;Voss;48;48;*;;
Voss ungdomsskule;Voss;47;43;*;;
Vossestrand barne- og ungdomsskule;Voss;51;49;53;;
Danielsen barne- og ungdomsskule Sotra;Øygarden;50;49;49;;
Fjell ungdomsskule;Øygarden;49;47;47;;
Sund ungdomsskule;Øygarden;48;46;46;;
Tranevågen ungdomsskule;Øygarden;50;49;48;;
Øygarden ungdomsskule;Øygarden;50;47;46;;
Farnes skule;Årdal;50;48;52;;
Tangen skule;Årdal;54;50;56;;
Aremark skole;Aremark;49;49;43;;
Begby barne- og ungdomsskole;Fredrikstad;53;50;48;;
Borge ungdomsskole;Fredrikstad;48;45;44;;
Childrens International School Fredrikstad AS;Fredrikstad;56;52;55;;
Cicignon skole;Fredrikstad;51;45;44;;
Gressvik ungdomsskole;Fredrikstad;51;49;46;;
Gudeberg barne- og ungdomsskole;Fredrikstad;53;49;51;;
Haugeåsen ungdomsskole;Fredrikstad;50;47;47;;
Kråkerøy ungdomsskole;Fredrikstad;49;48;47;;
Kvernhuset ungdomsskole;Fredrikstad;49;47;48;;
Steinerskolen i Fredrikstad;Fredrikstad;52;49;46;;
Vestbygda ungdomsskole;Fredrikstad;48;46;48;;
Wang Fredrikstad AS;Fredrikstad;49;52;51;;
Halden montessoriskole AS;Halden;*;*;*;;
Risum ungdomsskole;Halden;49;46;46;;
Rødsberg ungdomsskole;Halden;*;*;*;;
Strupe ungdomsskole;Halden;*;*;*;;
Hvaler barne- og ungdomsskole;Hvaler;51;51;46;;
Askim ungdomsskole;Indre Østfold;50;48;48;;
Knapstad barne- og ungdomsskole;Indre Østfold;*;*;*;;
Mysen ungdomsskole;Indre Østfold;49;47;46;;
Spydeberg ungdomsskole;Indre Østfold;50;49;46;;
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold;*;*;*;;
Trøgstad ungdomsskole;Indre Østfold;*;*;*;;
Marker kommune - Marker skole;Marker;48;49;49;;
Buen barne- og ungdomsskole;Moss;49;47;*;;
Bytårnet skole;Moss;49;45;45;;
Children's International School Moss AS;Moss;59;51;51;;
Hoppern skole;Moss;52;50;46;;
Nøkkeland skole;Moss;50;49;45;;
Rygge ungdomsskole;Moss;50;48;47;;
Steinerskolen i Moss Grunnskole/Adm;Moss;47;48;43;;
Torderød skole Adventistkirkens grunnskole;Moss;55;48;*;;
Verket skole;Moss;51;46;46;;
Rakkestad ungdomsskole;Rakkestad;48;47;45;;
Råde kommune Råde ungdomsskole;Råde;49;49;46;;
Childrens International School Sarpsborg AS;Sarpsborg;*;*;*;;
Grålum ungdomsskole;Sarpsborg;49;47;48;;
Hafslund ungdomsskole;Sarpsborg;47;46;44;;
Kruseløkka ungdomsskole;Sarpsborg;49;47;45;;
Olavsborg Kristne skole;Sarpsborg;*;*;*;;
Sandbakken barne- og ungdomsskole;Sarpsborg;49;47;46;;
Tindlund ungdomsskole;Sarpsborg;51;48;48;;
Varteig barne- og ungdomsskole;Sarpsborg;48;46;45;;
Kirkelund skole;Skiptvet;47;48;51;;
Våler ungdomsskole;Våler (Østfold);47;48;47;;
