EnhetNavn;Kommune;Engelsk;Lesing;Regning;lat;lng
Husnes ungdomsskule;Kvinnherad;46;46;46;;
Rosendal ungdomsskule;Kvinnherad;49;45;48;;
Øyatun skule;Kvinnherad;*;*;*;;
Hafslo barne- og ungdomsskule;Luster;50;48;50;;
Luster ungdomsskule;Luster;52;52;54;;
Lærdalsøyri skule;Lærdal;48;46;46;;
Matre skule;Masfjorden;*;*;*;;
Nordbygda skule;Masfjorden;*;*;*;;
Sandnes skule;Masfjorden;*;*;*;;
Mo skule;Modalen;*;*;*;;
Danielsen ungdomsskule Osterøy AS;Osterøy;50;47;47;;
Osterøy ungdomsskule;Osterøy;47;48;48;;
Samnanger ungdomsskule;Samnanger;50;51;50;;
Kaupanger skule;Sogndal;52;55;54;;
Kvåle skule;Sogndal;50;52;54;;
Leikanger ungdomsskule;Sogndal;50;52;53;;
Sagatun skule avd skule;Sogndal;45;46;47;;
Solund skule;Solund;*;*;*;;
Eid ungdomsskule;Stad;*;*;51;;
Kjølsdalen montessoriskule SA;Stad;*;*;*;;
Selje skule;Stad;50;51;*;;
Stadlandet skule;Stad;*;*;*;;
Nordbygdo ungdomsskule;Stord;*;*;*;;
Nysæter ungdomsskule;Stord;*;*;*;;
Stord Kristne skule AS;Stord;*;*;*;;
Stord ungdomsskule;Stord;47;49;48;;
Olden skule;Stryn;49;50;51;;
Stryn ungdomsskule;Stryn;45;47;49;;
Førde ungdomsskule;Sunnfjord;51;52;54;;
Halbrend skule;Sunnfjord;50;50;55;;
Naustdal skule;Sunnfjord;48;49;51;;
Sande skule;Sunnfjord;45;48;50;;
Skei skule;Sunnfjord;*;*;*;;
Vassenden skule;Sunnfjord;49;50;54;;
Viksdalen skule;Sunnfjord;*;*;*;;
Sveio skule;Sveio;49;49;49;;
Tysnes skule;Tysnes;49;49;50;;
Hauso barne- og ungdomsskule;Ullensvang;51;*;50;;
Jondal skule;Ullensvang;52;50;53;;
Kinsarvik skule;Ullensvang;50;49;46;;
Odda ungdomsskole;Ullensvang;*;48;*;;
Røldal skule;Ullensvang;*;*;*;;
Brakanes barne- og ungdomsskule;Ulvik;*;*;*;;
Dale skule;Vaksdal;*;*;*;;
Eksingedalen skule;Vaksdal;*;*;*;;
Feios skule;Vik;*;*;*;;
Flatbygdi skule;Vik;*;*;*;;
Granvin barne- og ungdomsskule;Voss;*;*;*;;
Voss ungdomsskule;Voss;48;*;*;;
Vossestrand barne- og ungdomsskule;Voss;*;46;51;;
Danielsen barne- og ungdomsskule Sotra;Øygarden;50;51;52;;
Fjell ungdomsskule;Øygarden;50;50;50;;
Sund ungdomsskule;Øygarden;48;47;47;;
Tranevågen ungdomsskule;Øygarden;49;50;49;;
Øygarden ungdomsskule;Øygarden;48;48;50;;
Farnes skule;Årdal;48;48;50;;
Tangen skule;Årdal;51;52;57;;
Viken;Alle kommuner;50;50;50;;
Aremark;Aremark (2020 - 2023);49;50;51;;
Aremark skole;Aremark (2020 - 2023);49;50;51;;
Asker;Asker (2020 - 2023);52;52;51;;
Borgen ungdomsskole;Asker (2020 - 2023);53;52;50;;
Holmen skole Grunnskole/Videregående skole;Asker (2020 - 2023);*;*;*;;
Hovedgården ungdomsskole;Asker (2020 - 2023);53;51;49;;
Landøya ungdomsskole;Asker (2020 - 2023);51;51;56;;
Norges Toppidrettsgymnas ungdomsskole Asker AS;Asker (2020 - 2023);49;53;52;;
Risenga ungdomsskole;Asker (2020 - 2023);55;54;55;;
Røyken ungdomsskole;Asker (2020 - 2023);52;51;50;;
Slemmestad ungdomsskole;Asker (2020 - 2023);52;51;49;;
Solvang ungdomsskole;Asker (2020 - 2023);53;55;54;;
Spikkestad ungdomsskole;Asker (2020 - 2023);52;50;49;;
Steinerskolen i Asker skole;Asker (2020 - 2023);46;49;46;;
Steinerskolen i Hurum Sti;Asker (2020 - 2023);42;44;41;;
Stiftelsen Asker International School;Asker (2020 - 2023);65;51;58;;
Sætre ungdomsskole;Asker (2020 - 2023);50;48;48;;
Tofte ungdomsskole;Asker (2020 - 2023);*;*;*;;
Torstad ungdomsskole;Asker (2020 - 2023);52;53;52;;
Vollen ungdomsskole;Asker (2020 - 2023);51;51;52;;
Aurskog-Høland;Aurskog-Høland (2020 - 2023);49;49;48;;
Aurskog-Høland kommune - Aursmoen skole;Aurskog-Høland (2020 - 2023);51;50;49;;
Aurskog-Høland kommune - Bjørkelangen skole;Aurskog-Høland (2020 - 2023);49;50;48;;
Aurskog-Høland kommune - Bråte skole;Aurskog-Høland (2020 - 2023);45;47;48;;
Bærum;Bærum (2020 - 2023);54;54;54;;
Bekkestua skole;Bærum (2020 - 2023);53;53;53;;
Bjørnegård skole;Bærum (2020 - 2023);;53;53;;
Eineåsen skole Avdeling Gommerud;Bærum (2020 - 2023);50;51;51;;
Gjettum skole;Bærum (2020 - 2023);;;;;
Hauger skole;Bærum (2020 - 2023);50;49;50;;
Hosletoppen skole;Bærum (2020 - 2023);54;56;54;;
Hundsund ungdomsskole;Bærum (2020 - 2023);;;;;
Mølladammen ungdomsskole;Bærum (2020 - 2023);;54;;;
Norges Realfagsungdomsskole Sandvika AS;Bærum (2020 - 2023);64;63;67;;
Norges Toppidrettsgymnas ungdomsskole Bærum AS;Bærum (2020 - 2023);51;56;56;;
Oslo International School;Bærum (2020 - 2023);*;*;*;;
Ramstad skole;Bærum (2020 - 2023);;53;53;;
Ringstabekk skole;Bærum (2020 - 2023);55;55;55;;
Skarva skole;Bærum (2020 - 2023);;;;;
Steinerskolen i Bærum Grunnskoleundervisning;Bærum (2020 - 2023);53;56;54;;
Stiftelsen Bærum montessoriskole;Bærum (2020 - 2023);*;*;*;;
Vøyenenga skole;Bærum (2020 - 2023);;;47;;
Østerås skole;Bærum (2020 - 2023);54;55;54;;
Drammen;Drammen (2020 - 2023);51;50;50;;
Akademiet realfagsskole Drammen AS;Drammen (2020 - 2023);57;53;54;;
Børresen ungdomsskole;Drammen (2020 - 2023);53;54;54;;
Eknes ungdomsskole;Drammen (2020 - 2023);50;50;50;;
Galterud ungdomsskole;Drammen (2020 - 2023);49;46;47;;
Gulskogen skole;Drammen (2020 - 2023);51;49;48;;
Killingrud ungdomsskole;Drammen (2020 - 2023);50;48;49;;
Kjøsterud skole;Drammen (2020 - 2023);51;48;48;;
Marienlyst ungdomsskole;Drammen (2020 - 2023);51;51;50;;
Norlights montessoriskole Drammen AS;Drammen (2020 - 2023);*;*;*;;
Rosendal skole;Drammen (2020 - 2023);*;*;*;;
Svelvik ungdomsskole;Drammen (2020 - 2023);50;50;48;;
Svensedammen ungdomsskole;Drammen (2020 - 2023);52;52;52;;
Veiavangen ungdomsskole;Drammen (2020 - 2023);52;50;50;;
Eidsvoll;Eidsvoll (2020 - 2023);49;48;47;;
Feiring skole;Eidsvoll (2020 - 2023);*;*;*;;
Råholt ungdomsskole;Eidsvoll (2020 - 2023);49;48;47;;
Steinerskolen på Eidsvoll;Eidsvoll (2020 - 2023);*;*;*;;
Vilberg ungdomsskole;Eidsvoll (2020 - 2023);*;*;*;;
Enebakk;Enebakk (2020 - 2023);50;47;49;;
Kirkebygden barne- og ungdomsskole;Enebakk (2020 - 2023);49;45;48;;
Mjær ungdomsskole;Enebakk (2020 - 2023);51;50;50;;
Flesberg;Flesberg (2020 - 2023);52;51;51;;
Flesberg skole;Flesberg (2020 - 2023);52;51;51;;
Flå;Flå (2020 - 2023);*;*;*;;
Flå skole;Flå (2020 - 2023);*;*;*;;
Fredrikstad;Fredrikstad (2020 - 2023);49;48;49;;
Begby barne- og ungdomsskole;Fredrikstad (2020 - 2023);48;48;49;;
Borge ungdomsskole;Fredrikstad (2020 - 2023);48;46;49;;
Childrens International School Fredrikstad AS;Fredrikstad (2020 - 2023);62;60;57;;
Cicignon skole;Fredrikstad (2020 - 2023);50;47;48;;
Gressvik ungdomsskole;Fredrikstad (2020 - 2023);48;47;49;;
Gudeberg barne- og ungdomsskole;Fredrikstad (2020 - 2023);49;49;49;;
Haugeåsen ungdomsskole;Fredrikstad (2020 - 2023);47;47;48;;
Kråkerøy ungdomsskole;Fredrikstad (2020 - 2023);49;49;50;;
Kvernhuset ungdomsskole;Fredrikstad (2020 - 2023);49;48;48;;
Råkollen skole avd Råkollen;Fredrikstad (2020 - 2023);;;;;
Steinerskolen i Fredrikstad;Fredrikstad (2020 - 2023);46;46;43;;
Vestbygda ungdomsskole;Fredrikstad (2020 - 2023);47;48;51;;
Wang Fredrikstad AS;Fredrikstad (2020 - 2023);50;52;55;;
Frogn;Frogn (2020 - 2023);51;50;48;;
Drøbak Montessori ungdomsskole AS;Frogn (2020 - 2023);*;*;*;;
Dyrløkkeåsen skole;Frogn (2020 - 2023);52;52;51;;
Seiersten ungdomsskole;Frogn (2020 - 2023);51;50;47;;
Stiftelsen Soon sjøskole;Frogn (2020 - 2023);*;*;*;;
Gjerdrum;Gjerdrum (2020 - 2023);47;48;48;;
Gjerdrum ungdomsskole;Gjerdrum (2020 - 2023);47;48;48;;
Gol;Gol (2020 - 2023);48;50;51;;
Gol skule;Gol (2020 - 2023);48;50;51;;
Halden;Halden (2020 - 2023);48;48;47;;
Halden montessoriskole AS;Halden (2020 - 2023);*;*;*;;
Risum ungdomsskole;Halden (2020 - 2023);*;*;*;;
Rødsberg ungdomsskole;Halden (2020 - 2023);*;*;*;;
Strupe ungdomsskole;Halden (2020 - 2023);49;48;49;;
Hemsedal;Hemsedal (2020 - 2023);49;50;51;;
Hemsedal skole;Hemsedal (2020 - 2023);49;50;51;;
Hol;Hol (2020 - 2023);48;47;47;;
Geilo barne- og ungdomsskole;Hol (2020 - 2023);48;47;47;;
Hole;Hole (2020 - 2023);53;56;55;;
Hole ungdomsskole;Hole (2020 - 2023);*;*;*;;
Tyrifjord barne- og ungdomsskole;Hole (2020 - 2023);*;*;*;;
Hurdal;Hurdal (2020 - 2023);46;48;46;;
Hurdal skole og kultursenter avd skole;Hurdal (2020 - 2023);46;48;46;;
Hvaler;Hvaler (2020 - 2023);51;50;49;;
Hvaler barne- og ungdomsskole;Hvaler (2020 - 2023);51;50;49;;
Indre Østfold;Indre Østfold (2020 - 2023);48;48;49;;
Askim ungdomsskole;Indre Østfold (2020 - 2023);50;48;49;;
Knapstad barne- og ungdomsskole;Indre Østfold (2020 - 2023);*;46;48;;
Mysen ungdomsskole;Indre Østfold (2020 - 2023);49;45;;;
Spydeberg ungdomsskole;Indre Østfold (2020 - 2023);50;51;50;;
Stiftelsen steinerskolen i Indre Østfold;Indre Østfold (2020 - 2023);*;46;40;;
Trøgstad ungdomsskole;Indre Østfold (2020 - 2023);*;48;48;;
Jevnaker;Jevnaker (2020 - 2023);47;48;46;;
Jevnaker ungdomsskole;Jevnaker (2020 - 2023);47;48;46;;
Kongsberg;Kongsberg (2020 - 2023);52;51;52;;
Hvittingfoss barne- og ungdomsskole;Kongsberg (2020 - 2023);51;52;52;;
Skrim ungdomsskole;Kongsberg (2020 - 2023);49;48;49;;
Stiftelsen Kongsberg International School;Kongsberg (2020 - 2023);57;47;53;;
Tislegård ungdomsskole;Kongsberg (2020 - 2023);53;52;54;;
Vestsiden ungdomsskole;Kongsberg (2020 - 2023);51;52;51;;
Krødsherad;Krødsherad (2020 - 2023);53;54;55;;
Krødsherad skole;Krødsherad (2020 - 2023);53;54;55;;
Lier;Lier (2020 - 2023);50;50;49;;
Akademiet ungdomsskole Lier AS;Lier (2020 - 2023);*;*;*;;
Høvik skole;Lier (2020 - 2023);53;53;52;;
Lierbyen skole;Lier (2020 - 2023);*;*;*;;
Sylling skole;Lier (2020 - 2023);49;49;47;;
Tranby skole;Lier (2020 - 2023);*;*;*;;
Lillestrøm;Lillestrøm (2020 - 2023);51;50;50;;
Asak skole;Lillestrøm (2020 - 2023);;;;;
Bingsfoss ungdomsskole;Lillestrøm (2020 - 2023);;;;;
Bråtejordet skole;Lillestrøm (2020 - 2023);42;45;46;;
Frogner skole;Lillestrøm (2020 - 2023);50;49;49;;
Frydenlund skole og ressurssenter;Lillestrøm (2020 - 2023);*;;;;
Kjeller skole;Lillestrøm (2020 - 2023);*;52;53;;
Oks friskole Sti;Lillestrøm (2020 - 2023);*;*;*;;
Romerike steinerskole AS;Lillestrøm (2020 - 2023);*;*;*;;
Sophie Radich skole;Lillestrøm (2020 - 2023);52;53;52;;
Stav skole;Lillestrøm (2020 - 2023);;;47;;
Sten-Tærud skole;Lillestrøm (2020 - 2023);;51;;;
Tæruddalen skole;Lillestrøm (2020 - 2023);;;;;
Østersund ungdomsskole;Lillestrøm (2020 - 2023);;;;;
Lunner;Lunner (2020 - 2023);51;51;51;;
Harestua skole;Lunner (2020 - 2023);55;56;56;;
Lunner ungdomsskole;Lunner (2020 - 2023);48;48;46;;
Lørenskog;Lørenskog (2020 - 2023);52;51;51;;
Fjellsrud skole;Lørenskog (2020 - 2023);52;53;53;;
Hammer skole;Lørenskog (2020 - 2023);55;53;53;;
Kjenn skole;Lørenskog (2020 - 2023);50;49;49;;
Løkenåsen skole;Lørenskog (2020 - 2023);51;50;49;;
Lørenskog friskole;Lørenskog (2020 - 2023);54;53;54;;
Rudolf steinerskolen Lørenskog Sti;Lørenskog (2020 - 2023);50;45;45;;
Wang Romerike AS;Lørenskog (2020 - 2023);51;56;54;;
Marker;Marker (2020 - 2023);46;47;48;;
Marker kommune - Marker skole;Marker (2020 - 2023);46;47;48;;
Modum;Modum (2020 - 2023);;;;;
Nordre Modum ungdomsskole;Modum (2020 - 2023);;;;;
Søndre Modum ungdomsskole;Modum (2020 - 2023);;;;;
Moss;Moss (2020 - 2023);52;51;50;;
Buen barne- og ungdomsskole;Moss (2020 - 2023);43;45;44;;
Bytårnet skole;Moss (2020 - 2023);53;49;49;;
Children's International School Moss AS;Moss (2020 - 2023);61;54;55;;
Hoppern skole;Moss (2020 - 2023);54;53;51;;
Nøkkeland skole;Moss (2020 - 2023);52;50;47;;
Rygge ungdomsskole;Moss (2020 - 2023);51;51;50;;
Steinerskolen i Moss Grunnskole/Adm;Moss (2020 - 2023);47;49;47;;
Torderød skole Adventistkirkens grunnskole;Moss (2020 - 2023);54;52;46;;
Verket skole;Moss (2020 - 2023);51;49;50;;
Nannestad;Nannestad (2020 - 2023);49;48;47;;
Nannestad ungdomsskole;Nannestad (2020 - 2023);49;48;47;;
Nes;Nes (2020 - 2023);50;49;48;;
Hoppensprett Akademiet Brårud AS;Nes (2020 - 2023);*;*;*;;
Romerike International School Sti;Nes (2020 - 2023);*;*;*;;
Runni ungdomsskole;Nes (2020 - 2023);52;50;49;;
Vormsund ungdomsskole;Nes (2020 - 2023);48;48;47;;
Nesbyen;Nesbyen (2020 - 2023);49;49;50;;
Nesbyen ungdomsskole;Nesbyen (2020 - 2023);49;49;50;;
Nesodden;Nesodden (2020 - 2023);52;51;51;;
Alværn ungdomsskole;Nesodden (2020 - 2023);54;53;54;;
Bakkeløkka ungdomsskole;Nesodden (2020 - 2023);50;49;49;;
Rudolf steinerskolen stiftelsen avd Undervisning;Nesodden (2020 - 2023);52;49;45;;
Tangenåsen ungdomsskole;Nesodden (2020 - 2023);52;51;51;;
Nittedal;Nittedal (2020 - 2023);50;51;50;;
Hakadal ungdomsskole;Nittedal (2020 - 2023);49;49;49;;
Li skole;Nittedal (2020 - 2023);50;50;51;;
Nittedal ungdomsskole;Nittedal (2020 - 2023);52;53;51;;
Nordre Follo;Nordre Follo (2020 - 2023);52;51;52;;
Fløysbonn ungdomsskole;Nordre Follo (2020 - 2023);53;53;53;;
Flåtestad ungdomsskole;Nordre Follo (2020 - 2023);51;50;50;;
Follo barne- og ungdomsskole;Nordre Follo (2020 - 2023);;;;;
Haugjordet ungdomsskole;Nordre Follo (2020 - 2023);51;49;50;;
Hellerasten ungdomsskole;Nordre Follo (2020 - 2023);53;53;52;;
Ingieråsen ungdomsskole;Nordre Follo (2020 - 2023);52;53;52;;
Kråkstad skole;Nordre Follo (2020 - 2023);49;51;51;;
Magasinparken ungdomsskole;Nordre Follo (2020 - 2023);52;52;53;;
Siggerud skole;Nordre Follo (2020 - 2023);55;51;51;;
Wang Ung Follo AS;Nordre Follo (2020 - 2023);49;52;54;;
Nore og Uvdal;Nore og Uvdal (2020 - 2023);49;52;48;;
Rødberg skole;Nore og Uvdal (2020 - 2023);49;52;48;;
Rakkestad;Rakkestad (2020 - 2023);48;48;48;;
Rakkestad ungdomsskole;Rakkestad (2020 - 2023);48;48;48;;
Ringerike;Ringerike (2020 - 2023);49;49;49;;
Discovery International School AS;Ringerike (2020 - 2023);*;;;;
Hallingby skole;Ringerike (2020 - 2023);48;48;51;;
Haugsbygd ungdomsskole;Ringerike (2020 - 2023);51;52;53;;
Hov ungdomsskole;Ringerike (2020 - 2023);50;49;48;;
Ringerike Montessori AS;Ringerike (2020 - 2023);*;*;*;;
Ringerike steinerskole Sti;Ringerike (2020 - 2023);*;*;*;;
Sokna skole;Ringerike (2020 - 2023);44;46;49;;
Steinsfjorden montessoriskole SA;Ringerike (2020 - 2023);*;*;*;;
Tyristrand skole;Ringerike (2020 - 2023);48;51;51;;
Veienmarka ungdomsskole;Ringerike (2020 - 2023);49;48;48;;
Rollag;Rollag (2020 - 2023);*;*;*;;
Veggli skole;Rollag (2020 - 2023);*;*;*;;
Rælingen;Rælingen (2020 - 2023);49;51;49;;
Marikollen ungdomsskole;Rælingen (2020 - 2023);49;50;49;;
Sandbekken ungdomsskole og oppvekstsenter;Rælingen (2020 - 2023);50;51;49;;
Råde;Råde (2020 - 2023);47;46;48;;
Råde kommune Råde ungdomsskole;Råde (2020 - 2023);47;46;48;;
Sarpsborg;Sarpsborg (2020 - 2023);50;49;49;;
Childrens International School Sarpsborg AS;Sarpsborg (2020 - 2023);*;*;*;;
Grålum ungdomsskole;Sarpsborg (2020 - 2023);47;48;48;;
Hafslund ungdomsskole;Sarpsborg (2020 - 2023);49;46;48;;
Kruseløkka ungdomsskole;Sarpsborg (2020 - 2023);50;48;48;;
Olavsborg Kristne skole;Sarpsborg (2020 - 2023);*;*;*;;
Sandbakken barne- og ungdomsskole;Sarpsborg (2020 - 2023);50;49;48;;
Tindlund ungdomsskole;Sarpsborg (2020 - 2023);51;50;50;;
Varteig barne- og ungdomsskole;Sarpsborg (2020 - 2023);50;49;52;;
Sigdal;Sigdal (2020 - 2023);46;48;50;;
Sigdal ungdomsskole;Sigdal (2020 - 2023);46;48;50;;
Skiptvet;Skiptvet (2020 - 2023);48;47;51;;
Kirkelund skole;Skiptvet (2020 - 2023);48;47;51;;
Ullensaker;Ullensaker (2020 - 2023);49;48;48;;
Allergot ungdomsskole;Ullensaker (2020 - 2023);50;48;49;;
Gystadmarka ungdomsskole;Ullensaker (2020 - 2023);50;49;49;;
Hoppensprett Akademiet AS avd ungdomsskole;Ullensaker (2020 - 2023);48;49;49;;
Nordby ungdomsskole;Ullensaker (2020 - 2023);46;45;46;;
Vesong ungdomsskole;Ullensaker (2020 - 2023);50;50;48;;
Vestby;Vestby (2020 - 2023);50;50;49;;
Grevlingen skole;Vestby (2020 - 2023);51;51;51;;
Vestby ungdomsskole;Vestby (2020 - 2023);50;48;48;;
Våler (Viken);Våler (Viken) (2020 - 2023);48;48;48;;
Våler ungdomsskole;Våler (Viken) (2020 - 2023);48;48;48;;
Øvre Eiker;Øvre Eiker (2020 - 2023);51;49;51;;
Hokksund ungdomsskole;Øvre Eiker (2020 - 2023);52;50;53;;
Skotselv skole;Øvre Eiker (2020 - 2023);49;48;48;;
Vestfossen ungdomsskole;Øvre Eiker (2020 - 2023);50;49;50;;
Ål;Ål (2020 - 2023);47;50;52;;
Ål ungdomsskule;Ål (2020 - 2023);47;50;52;;
Ås;Ås (2020 - 2023);50;52;49;;
Nordbytun ungdomsskole;Ås (2020 - 2023);*;*;*;;
Steinerskolen i Ås;Ås (2020 - 2023);*;*;*;;
Ås ungdomsskole;Ås (2020 - 2023);*;*;*;;
